# [General]
# timestamp=2025-04-14T17:44:29.867058
# comments='# '
# delimiter='\t'
# column_dtypes=float;;float;;float;;float;;float;;float
# column_headers='Frequency (Hz);;Step number ();;Time (s);;pfi1 (c/s);;pfi2 (c/s);;ai4 (V)'
# 
# [Metadata]
# scanner_x=-4.828509278527349
# scanner_y=3.7973932051
# repetitions=1
# exposure=0.1
# notes='Excitation spectroscopy of antistokes\nP_AS = 254uW stabilized at powermeter confocal\n5.1 K COBox\nscan of AS with matisse'
# conversion factor_limits=(0.0, 1e+17)
# conversion factor_unit='Hz'
# conversion factor_value=110776449005.81425
# conversion offset_limits=(0.0, 1e+17)
# conversion offset_unit='Hz'
# conversion offset_value=390324311281908.75
# minimum scan_limits=(0.0, 0.7)
# minimum scan_unit=''
# minimum scan_value=0.15
# maximum scan_limits=(0.0, 0.7)
# maximum scan_unit=''
# maximum scan_value=0.55
# minimum frequency_limits=(0.0, 1e+17)
# minimum frequency_unit='Hz'
# minimum frequency_value=390340927749259.6
# maximum frequency_limits=(0, 1e+17)
# maximum frequency_unit='Hz'
# maximum frequency_value=390385238328861.94
# frequency step_limits=(0.0, 1e+17)
# frequency step_unit='Hz'
# frequency step_value=47855425.970511764
# sleep before scan_limits=(0.0, 3000.0)
# sleep before scan_unit='s'
# sleep before scan_value=300.0
# idle active_limits=(False, True)
# idle active_unit=''
# idle active_value=False
# idle value_limits=(0.0, 0.7)
# idle value_unit=''
# idle value_value=0.3687637628642611
# idle frequency_limits=(-1e+17, 1e+17)
# idle frequency_unit='Hz'
# idle frequency_value=390365161622080.9
# 
# ---- END HEADER ----
3.903436509049214e+14	0.000000000000000e+00	8.970676099997945e+00	4.093800000000000e+05	0.000000000000000e+00	6.460369228498415e-02
3.903436319682228e+14	0.000000000000000e+00	9.070676099997945e+00	4.091200000000000e+05	0.000000000000000e+00	6.943469228262854e-02
3.903436241002830e+14	0.000000000000000e+00	9.170676099997944e+00	4.064400000000000e+05	0.000000000000000e+00	6.653609228168866e-02
3.903436242387039e+14	0.000000000000000e+00	9.270676099997946e+00	4.092500000000000e+05	0.000000000000000e+00	6.718022561462011e-02
3.903436308858094e+14	0.000000000000000e+00	9.370676099997945e+00	4.031800000000000e+05	0.000000000000000e+00	6.460369228498415e-02
3.903436422183809e+14	0.000000000000000e+00	9.470676099997945e+00	4.038500000000000e+05	0.000000000000000e+00	6.460369228498415e-02
3.903436533101449e+14	0.000000000000000e+00	9.570676099997945e+00	4.035300000000000e+05	0.000000000000000e+00	6.879055894847522e-02
3.903436694446629e+14	0.000000000000000e+00	9.670676099997944e+00	4.114100000000000e+05	0.000000000000000e+00	6.718022561462011e-02
3.903436845783339e+14	0.000000000000000e+00	9.770676099997946e+00	4.065000000000000e+05	0.000000000000000e+00	6.492575895088408e-02
3.903437028079380e+14	0.000000000000000e+00	9.870676099997945e+00	4.064700000000000e+05	0.000000000000000e+00	6.363749228780578e-02
3.903437227723449e+14	0.000000000000000e+00	9.970676099997945e+00	4.025100000000000e+05	0.000000000000000e+00	6.685815894811081e-02
3.903437432056321e+14	0.000000000000000e+00	1.007067609999794e+01	4.001400000000000e+05	0.000000000000000e+00	7.104502561954243e-02
3.903437658648465e+14	0.000000000000000e+00	1.017067609999794e+01	4.024300000000000e+05	0.000000000000000e+00	6.718022561462011e-02
3.903437893780709e+14	0.000000000000000e+00	1.027067609999795e+01	4.080600000000000e+05	0.000000000000000e+00	6.202715896091109e-02
3.903438140759213e+14	0.000000000000000e+00	1.037067609999795e+01	3.989900000000000e+05	0.000000000000000e+00	6.685815894811081e-02
3.903438402352502e+14	0.000000000000000e+00	1.047067609999795e+01	4.092300000000000e+05	0.000000000000000e+00	6.750229228121662e-02
3.903438642186932e+14	0.000000000000000e+00	1.057067609999794e+01	4.016600000000000e+05	0.000000000000000e+00	6.814642561467134e-02
3.903438881696813e+14	0.000000000000000e+00	1.067067609999794e+01	4.073000000000000e+05	0.000000000000000e+00	6.556989228294482e-02
3.903439136354293e+14	0.000000000000000e+00	1.077067609999795e+01	4.043800000000000e+05	0.000000000000000e+00	6.363749228780578e-02
3.903439393390881e+14	0.000000000000000e+00	1.087067609999795e+01	4.031300000000000e+05	0.000000000000000e+00	6.846849228152961e-02
3.903439645107712e+14	0.000000000000000e+00	1.097067609999795e+01	4.104000000000000e+05	0.000000000000000e+00	6.750229228121662e-02
3.903439905041921e+14	0.000000000000000e+00	1.107067609999794e+01	4.027800000000000e+05	0.000000000000000e+00	6.556989228294482e-02
3.903440168351075e+14	0.000000000000000e+00	1.117067609999794e+01	4.108200000000000e+05	0.000000000000000e+00	6.782435894790036e-02
3.903440451827793e+14	0.000000000000000e+00	1.127067609999795e+01	4.157700000000000e+05	0.000000000000000e+00	6.621402561535364e-02
3.903440729290853e+14	0.000000000000000e+00	1.137067609999795e+01	4.126100000000000e+05	0.000000000000000e+00	6.782435894790036e-02
3.903441016326876e+14	0.000000000000000e+00	1.147067609999795e+01	4.101800000000000e+05	0.000000000000000e+00	6.621402561535364e-02
3.903441286982438e+14	0.000000000000000e+00	1.157067609999794e+01	4.063800000000000e+05	0.000000000000000e+00	6.428162561917115e-02
3.903441579225169e+14	0.000000000000000e+00	1.167067609999794e+01	4.097500000000000e+05	0.000000000000000e+00	6.460369228498415e-02
3.903441861135992e+14	0.000000000000000e+00	1.177067609999795e+01	4.045700000000000e+05	0.000000000000000e+00	6.782435894790036e-02
3.903442151571836e+14	0.000000000000000e+00	1.187067609999795e+01	4.097700000000000e+05	0.000000000000000e+00	6.621402561535364e-02
3.903442437752992e+14	0.000000000000000e+00	1.197067609999795e+01	4.191100000000000e+05	0.000000000000000e+00	6.524782561687095e-02
3.903442728707984e+14	0.000000000000000e+00	1.207067609999794e+01	4.116300000000000e+05	0.000000000000000e+00	6.460369228498415e-02
3.903443014516931e+14	0.000000000000000e+00	1.217067609999794e+01	4.192400000000000e+05	0.000000000000000e+00	6.943469228262854e-02
3.903443314436461e+14	0.000000000000000e+00	1.227067609999795e+01	4.116100000000000e+05	0.000000000000000e+00	6.621402561535364e-02
3.903443609046697e+14	0.000000000000000e+00	1.237067609999795e+01	4.196500000000000e+05	0.000000000000000e+00	6.428162561917115e-02
3.903443932025586e+14	0.000000000000000e+00	1.247067609999795e+01	4.176200000000000e+05	0.000000000000000e+00	6.267129229140879e-02
3.903444239339624e+14	0.000000000000000e+00	1.257067609999794e+01	4.135400000000000e+05	0.000000000000000e+00	6.428162561917115e-02
3.903444542871666e+14	0.000000000000000e+00	1.267067609999794e+01	4.192700000000000e+05	0.000000000000000e+00	6.782435894790036e-02
3.903444855901841e+14	0.000000000000000e+00	1.277067609999795e+01	4.089000000000000e+05	0.000000000000000e+00	6.653609228168866e-02
3.903445169606502e+14	0.000000000000000e+00	1.287067609999795e+01	4.189100000000000e+05	0.000000000000000e+00	6.718022561462011e-02
3.903445472640831e+14	0.000000000000000e+00	1.297067609999795e+01	4.188800000000000e+05	0.000000000000000e+00	6.653609228168866e-02
3.903445781134252e+14	0.000000000000000e+00	1.307067609999795e+01	4.174200000000000e+05	0.000000000000000e+00	6.814642561467134e-02
3.903446115470476e+14	0.000000000000000e+00	1.317067609999794e+01	4.178100000000000e+05	0.000000000000000e+00	6.621402561535364e-02
3.903446423713432e+14	0.000000000000000e+00	1.327067609999795e+01	4.206300000000000e+05	0.000000000000000e+00	6.589195894910570e-02
3.903446749477826e+14	0.000000000000000e+00	1.337067609999795e+01	4.222000000000000e+05	0.000000000000000e+00	6.556989228294482e-02
3.903447056298996e+14	0.000000000000000e+00	1.347067609999795e+01	4.184900000000000e+05	0.000000000000000e+00	6.428162561917115e-02
3.903447357347910e+14	0.000000000000000e+00	1.357067609999795e+01	4.189900000000000e+05	0.000000000000000e+00	6.589195894910570e-02
3.903447674554568e+14	0.000000000000000e+00	1.367067609999794e+01	4.234000000000000e+05	0.000000000000000e+00	6.653609228168866e-02
3.903447991347000e+14	0.000000000000000e+00	1.377067609999795e+01	4.151700000000000e+05	0.000000000000000e+00	6.331542562225334e-02
3.903448307663319e+14	0.000000000000000e+00	1.387067609999795e+01	4.147200000000000e+05	0.000000000000000e+00	6.685815894811081e-02
3.903448627740144e+14	0.000000000000000e+00	1.397067609999795e+01	4.198600000000000e+05	0.000000000000000e+00	6.685815894811081e-02
3.903448965892036e+14	0.000000000000000e+00	1.407067609999795e+01	4.241200000000000e+05	0.000000000000000e+00	6.846849228152961e-02
3.903449286408567e+14	0.000000000000000e+00	1.417067609999794e+01	4.225100000000000e+05	0.000000000000000e+00	6.879055894847522e-02
3.903449597552099e+14	0.000000000000000e+00	1.427067609999795e+01	4.239200000000000e+05	0.000000000000000e+00	6.363749228780578e-02
3.903449920584919e+14	0.000000000000000e+00	1.437067609999795e+01	4.275600000000000e+05	0.000000000000000e+00	6.621402561535364e-02
3.903450258172522e+14	0.000000000000000e+00	1.447067609999795e+01	4.266600000000000e+05	0.000000000000000e+00	6.589195894910570e-02
3.903450591473177e+14	0.000000000000000e+00	1.457067609999795e+01	4.248700000000000e+05	0.000000000000000e+00	6.718022561462011e-02
3.903450922769778e+14	0.000000000000000e+00	1.467067609999794e+01	4.241300000000000e+05	0.000000000000000e+00	6.363749228780578e-02
