# [General]
# timestamp=2025-04-17T16:23:39.732896
# comments='# '
# delimiter='\t'
# column_dtypes=float;;float;;float;;float
# column_headers='Time (s);;pfi1 (counts/s);;pfi2 (counts/s);;ai4 (V)'
# 
# [Metadata]
# scanner_x=-4.62856598041918
# scanner_y=3.7529566073227376
# timestamp='17.04.2025, 16:23:39.732896'
# data rate (hz)=50.0
# oversampling factor (samples)=1
# sampling rate (hz)=50.0
# 
# ---- END HEADER ----
0.000000000000000e+00	4.146000000000000e+05	0.000000000000000e+00	5.528568772646302e-01
2.000000000000000e-02	3.993000000000000e+05	0.000000000000000e+00	5.525348104281692e-01
4.000000000000000e-02	3.923000000000000e+05	0.000000000000000e+00	5.454493400609346e-01
6.000000000000000e-02	3.894000000000000e+05	0.000000000000000e+00	5.473817410635670e-01
8.000000000000000e-02	3.739500000000000e+05	0.000000000000000e+00	5.493141420711554e-01
1.000000000000000e-01	3.785500000000000e+05	0.000000000000000e+00	5.470596742294509e-01
1.200000000000000e-01	3.939500000000000e+05	0.000000000000000e+00	5.422286717342076e-01
1.400000000000000e-01	3.710500000000000e+05	0.000000000000000e+00	5.435169390632510e-01
1.600000000000000e-01	3.702500000000000e+05	0.000000000000000e+00	5.454493400609346e-01
1.800000000000000e-01	3.578500000000000e+05	0.000000000000000e+00	5.454493400609346e-01
2.000000000000000e-01	3.670500000000000e+05	0.000000000000000e+00	5.493141420711554e-01
2.200000000000000e-01	3.643000000000000e+05	0.000000000000000e+00	5.441610727285962e-01
2.400000000000000e-01	3.494500000000000e+05	0.000000000000000e+00	5.454493400609346e-01
2.600000000000000e-01	3.612500000000000e+05	0.000000000000000e+00	5.415845380705088e-01
2.800000000000000e-01	3.751000000000000e+05	0.000000000000000e+00	5.506024094123045e-01
3.000000000000000e-01	3.644500000000000e+05	0.000000000000000e+00	5.386859365906446e-01
3.200000000000000e-01	3.750000000000000e+05	0.000000000000000e+00	5.380418029299576e-01
3.400000000000000e-01	3.771000000000000e+05	0.000000000000000e+00	5.467376073954726e-01
3.600000000000000e-01	3.891000000000000e+05	0.000000000000000e+00	5.531789441012294e-01
3.800000000000000e-01	3.746000000000000e+05	0.000000000000000e+00	5.460934737279285e-01
4.000000000000000e-01	3.704000000000000e+05	0.000000000000000e+00	5.390080034211930e-01
4.200000000000000e-01	3.479500000000000e+05	0.000000000000000e+00	5.370756024399523e-01
4.400000000000000e-01	3.513000000000000e+05	0.000000000000000e+00	5.477038078978207e-01
4.600000000000000e-01	3.635500000000000e+05	0.000000000000000e+00	5.493141420711554e-01
4.800000000000000e-01	3.790500000000000e+05	0.000000000000000e+00	5.467376073954726e-01
5.000000000000000e-01	3.689000000000000e+05	0.000000000000000e+00	5.464155405616318e-01
5.200000000000000e-01	3.693000000000000e+05	0.000000000000000e+00	5.425507385662627e-01
5.400000000000000e-01	3.645000000000000e+05	0.000000000000000e+00	5.454493400609346e-01
5.600000000000001e-01	3.712000000000000e+05	0.000000000000000e+00	5.473817410635670e-01
5.800000000000000e-01	3.767000000000000e+05	0.000000000000000e+00	5.493141420711554e-01
6.000000000000000e-01	3.685500000000000e+05	0.000000000000000e+00	5.470596742294509e-01
6.200000000000000e-01	3.707000000000000e+05	0.000000000000000e+00	5.454493400609346e-01
6.400000000000000e-01	3.817500000000000e+05	0.000000000000000e+00	5.477038078978207e-01
6.600000000000000e-01	3.799500000000000e+05	0.000000000000000e+00	5.551113451237297e-01
6.800000000000000e-01	3.672500000000000e+05	0.000000000000000e+00	5.480258747322121e-01
7.000000000000000e-01	4.016000000000000e+05	0.000000000000000e+00	5.496362089062358e-01
7.200000000000000e-01	3.970500000000000e+05	0.000000000000000e+00	5.402962707447556e-01
7.400000000000000e-01	3.791000000000000e+05	0.000000000000000e+00	5.448052063944906e-01
7.600000000000000e-01	3.878500000000000e+05	0.000000000000000e+00	5.448052063944906e-01
7.800000000000000e-01	3.980500000000000e+05	0.000000000000000e+00	5.454493400609346e-01
8.000000000000000e-01	3.988000000000000e+05	0.000000000000000e+00	5.438390058958550e-01
8.200000000000000e-01	3.863500000000000e+05	0.000000000000000e+00	5.441610727285962e-01
