# [General]
# timestamp=2025-04-17T16:12:28.492961
# comments='# '
# delimiter='\t'
# column_dtypes=float;;float;;float;;float;;float;;float;;float;;float;;float;;float;;float;;float;;float;;float;;float;;float;;float;;float;;float;;float;;float;;float;;float;;float;;float;;float;;float;;float;;float;;float;;float;;float
# column_headers='Image (columns is X, rows is Y)'
# 
# [Metadata]
# scanner_x=-4.62856598041918
# scanner_y=3.7529566073227376
# x axis name='x'
# x axis unit='m'
# x scan range=(-4.79735399888186, -4.506892422576483)
# x axis resolution=32
# x axis min=-4.79735399888186
# x axis max=-4.506892422576483
# y axis name='y'
# y axis unit='m'
# y scan range=(3.6063866986057844, 3.9143459602307624)
# y axis resolution=32
# y axis min=3.6063866986057844
# y axis max=3.9143459602307624
# pixel frequency=150.0
# scanner target at start={'x': -4.6285659804, 'y': 3.7529566073}
# measurement start='2025-04-17 16:11:41.849037'
# coordinate transform info={'enabled': False}
# 
# ---- END HEADER ----
0.000000000000000e+00	7.500000000000000e+02	6.000000000000000e+02	4.500000000000000e+02	1.500000000000000e+02	1.500000000000000e+02	6.000000000000000e+02	3.000000000000000e+02	4.500000000000000e+02	4.500000000000000e+02	4.500000000000000e+02	9.000000000000000e+02	3.000000000000000e+02	3.000000000000000e+02	3.000000000000000e+02	7.500000000000000e+02	6.000000000000000e+02	3.000000000000000e+02	1.050000000000000e+03	3.000000000000000e+02	7.500000000000000e+02	6.000000000000000e+02	1.500000000000000e+02	4.500000000000000e+02	3.000000000000000e+02	1.500000000000000e+02	1.500000000000000e+02	1.500000000000000e+02	1.500000000000000e+02	4.500000000000000e+02	9.000000000000000e+02	4.500000000000000e+02
7.500000000000000e+02	1.050000000000000e+03	3.000000000000000e+02	4.500000000000000e+02	7.500000000000000e+02	7.500000000000000e+02	7.500000000000000e+02	6.000000000000000e+02	6.000000000000000e+02	3.000000000000000e+02	3.000000000000000e+02	6.000000000000000e+02	6.000000000000000e+02	4.500000000000000e+02	4.500000000000000e+02	4.500000000000000e+02	1.500000000000000e+02	4.500000000000000e+02	3.000000000000000e+02	6.000000000000000e+02	7.500000000000000e+02	1.500000000000000e+02	4.500000000000000e+02	6.000000000000000e+02	0.000000000000000e+00	4.500000000000000e+02	1.500000000000000e+02	1.500000000000000e+02	7.500000000000000e+02	0.000000000000000e+00	4.500000000000000e+02	0.000000000000000e+00
3.000000000000000e+02	4.500000000000000e+02	4.500000000000000e+02	6.000000000000000e+02	3.000000000000000e+02	9.000000000000000e+02	1.500000000000000e+02	6.000000000000000e+02	7.500000000000000e+02	1.500000000000000e+02	1.500000000000000e+02	6.000000000000000e+02	3.000000000000000e+02	6.000000000000000e+02	4.500000000000000e+02	1.500000000000000e+02	3.000000000000000e+02	1.500000000000000e+02	3.000000000000000e+02	1.500000000000000e+02	6.000000000000000e+02	6.000000000000000e+02	1.500000000000000e+02	1.500000000000000e+02	1.500000000000000e+02	3.000000000000000e+02	4.500000000000000e+02	3.000000000000000e+02	3.000000000000000e+02	7.500000000000000e+02	4.500000000000000e+02	4.500000000000000e+02
6.000000000000000e+02	7.500000000000000e+02	4.500000000000000e+02	3.000000000000000e+02	7.500000000000000e+02	9.000000000000000e+02	6.000000000000000e+02	3.000000000000000e+02	6.000000000000000e+02	0.000000000000000e+00	1.500000000000000e+02	3.000000000000000e+02	3.000000000000000e+02	3.000000000000000e+02	3.000000000000000e+02	6.000000000000000e+02	4.500000000000000e+02	1.050000000000000e+03	7.500000000000000e+02	7.500000000000000e+02	3.000000000000000e+02	6.000000000000000e+02	6.000000000000000e+02	3.000000000000000e+02	1.500000000000000e+02	6.000000000000000e+02	3.000000000000000e+02	4.500000000000000e+02	0.000000000000000e+00	3.000000000000000e+02	1.050000000000000e+03	4.500000000000000e+02
3.000000000000000e+02	4.500000000000000e+02	7.500000000000000e+02	4.500000000000000e+02	4.500000000000000e+02	4.500000000000000e+02	6.000000000000000e+02	4.500000000000000e+02	0.000000000000000e+00	7.500000000000000e+02	4.500000000000000e+02	6.000000000000000e+02	6.000000000000000e+02	1.500000000000000e+02	3.000000000000000e+02	4.500000000000000e+02	4.500000000000000e+02	1.500000000000000e+02	6.000000000000000e+02	9.000000000000000e+02	6.000000000000000e+02	1.500000000000000e+02	1.500000000000000e+02	6.000000000000000e+02	1.500000000000000e+02	6.000000000000000e+02	3.000000000000000e+02	3.000000000000000e+02	0.000000000000000e+00	6.000000000000000e+02	4.500000000000000e+02	7.500000000000000e+02
6.000000000000000e+02	7.500000000000000e+02	6.000000000000000e+02	1.500000000000000e+02	6.000000000000000e+02	1.500000000000000e+02	1.500000000000000e+02	3.000000000000000e+02	7.500000000000000e+02	7.500000000000000e+02	4.500000000000000e+02	3.000000000000000e+02	4.500000000000000e+02	4.500000000000000e+02	3.000000000000000e+02	6.000000000000000e+02	6.000000000000000e+02	1.500000000000000e+02	1.500000000000000e+02	6.000000000000000e+02	1.500000000000000e+02	3.000000000000000e+02	9.000000000000000e+02	1.500000000000000e+02	4.500000000000000e+02	1.500000000000000e+02	1.500000000000000e+02	1.500000000000000e+02	4.500000000000000e+02	6.000000000000000e+02	4.500000000000000e+02	3.000000000000000e+02
3.000000000000000e+02	0.000000000000000e+00	1.500000000000000e+02	7.500000000000000e+02	7.500000000000000e+02	3.000000000000000e+02	9.000000000000000e+02	3.000000000000000e+02	9.000000000000000e+02	9.000000000000000e+02	9.000000000000000e+02	4.500000000000000e+02	4.500000000000000e+02	1.200000000000000e+03	6.000000000000000e+02	7.500000000000000e+02	3.000000000000000e+02	4.500000000000000e+02	6.000000000000000e+02	1.050000000000000e+03	4.500000000000000e+02	4.500000000000000e+02	9.000000000000000e+02	4.500000000000000e+02	1.500000000000000e+02	7.500000000000000e+02	6.000000000000000e+02	4.500000000000000e+02	9.000000000000000e+02	1.500000000000000e+02	4.500000000000000e+02	3.000000000000000e+02
3.000000000000000e+02	1.500000000000000e+02	4.500000000000000e+02	0.000000000000000e+00	1.500000000000000e+02	4.500000000000000e+02	3.000000000000000e+02	6.000000000000000e+02	7.500000000000000e+02	4.500000000000000e+02	6.000000000000000e+02	6.000000000000000e+02	4.500000000000000e+02	6.000000000000000e+02	9.000000000000000e+02	4.500000000000000e+02	1.050000000000000e+03	1.200000000000000e+03	7.500000000000000e+02	7.500000000000000e+02	1.200000000000000e+03	4.500000000000000e+02	1.050000000000000e+03	6.000000000000000e+02	6.000000000000000e+02	3.000000000000000e+02	3.000000000000000e+02	4.500000000000000e+02	4.500000000000000e+02	1.500000000000000e+02	4.500000000000000e+02	3.000000000000000e+02
7.500000000000000e+02	3.000000000000000e+02	1.500000000000000e+02	3.000000000000000e+02	1.050000000000000e+03	6.000000000000000e+02	6.000000000000000e+02	6.000000000000000e+02	1.350000000000000e+03	1.050000000000000e+03	4.500000000000000e+02	7.500000000000000e+02	1.950000000000000e+03	1.050000000000000e+03	2.550000000000000e+03	1.500000000000000e+03	1.050000000000000e+03	1.050000000000000e+03	1.800000000000000e+03	1.350000000000000e+03	4.500000000000000e+02	7.500000000000000e+02	9.000000000000000e+02	9.000000000000000e+02	4.500000000000000e+02	6.000000000000000e+02	1.500000000000000e+02	6.000000000000000e+02	1.500000000000000e+02	1.500000000000000e+02	7.500000000000000e+02	3.000000000000000e+02
4.500000000000000e+02	1.500000000000000e+02	3.000000000000000e+02	7.500000000000000e+02	7.500000000000000e+02	1.200000000000000e+03	7.500000000000000e+02	1.650000000000000e+03	1.200000000000000e+03	1.650000000000000e+03	2.550000000000000e+03	3.150000000000000e+03	2.550000000000000e+03	2.700000000000000e+03	1.650000000000000e+03	3.150000000000000e+03	1.950000000000000e+03	3.300000000000000e+03	2.550000000000000e+03	3.150000000000000e+03	4.500000000000000e+02	1.350000000000000e+03	1.200000000000000e+03	6.000000000000000e+02	3.000000000000000e+02	3.000000000000000e+02	4.500000000000000e+02	6.000000000000000e+02	4.500000000000000e+02	6.000000000000000e+02	6.000000000000000e+02	3.000000000000000e+02
4.500000000000000e+02	9.000000000000000e+02	9.000000000000000e+02	6.000000000000000e+02	6.000000000000000e+02	1.200000000000000e+03	7.500000000000000e+02	1.650000000000000e+03	2.250000000000000e+03	1.950000000000000e+03	3.300000000000000e+03	4.050000000000000e+03	4.800000000000000e+03	6.300000000000000e+03	6.900000000000000e+03	4.950000000000000e+03	5.700000000000000e+03	4.500000000000000e+03	6.450000000000000e+03	3.150000000000000e+03	3.600000000000000e+03	2.250000000000000e+03	2.100000000000000e+03	9.000000000000000e+02	1.050000000000000e+03	6.000000000000000e+02	1.050000000000000e+03	3.000000000000000e+02	9.000000000000000e+02	3.000000000000000e+02	1.500000000000000e+02	7.500000000000000e+02
6.000000000000000e+02	1.500000000000000e+02	9.000000000000000e+02	7.500000000000000e+02	1.500000000000000e+03	1.950000000000000e+03	2.250000000000000e+03	2.850000000000000e+03	1.800000000000000e+03	4.350000000000000e+03	4.950000000000000e+03	4.200000000000000e+03	6.750000000000000e+03	5.400000000000000e+03	9.000000000000000e+03	7.800000000000000e+03	8.550000000000000e+03	8.100000000000000e+03	6.600000000000000e+03	5.550000000000000e+03	4.200000000000000e+03	4.800000000000000e+03	1.950000000000000e+03	1.350000000000000e+03	1.200000000000000e+03	4.500000000000000e+02	0.000000000000000e+00	3.000000000000000e+02	6.000000000000000e+02	1.500000000000000e+02	3.000000000000000e+02	3.000000000000000e+02
6.000000000000000e+02	9.000000000000000e+02	7.500000000000000e+02	1.200000000000000e+03	1.200000000000000e+03	3.150000000000000e+03	2.400000000000000e+03	4.500000000000000e+03	3.300000000000000e+03	4.800000000000000e+03	3.750000000000000e+03	8.700000000000000e+03	8.850000000000000e+03	1.050000000000000e+04	1.425000000000000e+04	1.230000000000000e+04	1.155000000000000e+04	1.065000000000000e+04	1.080000000000000e+04	1.005000000000000e+04	5.250000000000000e+03	5.400000000000000e+03	3.300000000000000e+03	2.400000000000000e+03	1.200000000000000e+03	9.000000000000000e+02	6.000000000000000e+02	4.500000000000000e+02	6.000000000000000e+02	4.500000000000000e+02	7.500000000000000e+02	1.500000000000000e+02
6.000000000000000e+02	6.000000000000000e+02	6.000000000000000e+02	2.550000000000000e+03	2.100000000000000e+03	3.150000000000000e+03	4.050000000000000e+03	4.950000000000000e+03	6.000000000000000e+03	8.550000000000000e+03	8.850000000000000e+03	1.065000000000000e+04	1.455000000000000e+04	1.365000000000000e+04	1.320000000000000e+04	1.275000000000000e+04	1.335000000000000e+04	1.440000000000000e+04	1.320000000000000e+04	7.050000000000000e+03	9.450000000000000e+03	5.400000000000000e+03	4.500000000000000e+03	3.000000000000000e+03	2.250000000000000e+03	9.000000000000000e+02	1.500000000000000e+02	6.000000000000000e+02	4.500000000000000e+02	3.000000000000000e+02	4.500000000000000e+02	3.000000000000000e+02
7.500000000000000e+02	4.500000000000000e+02	9.000000000000000e+02	9.000000000000000e+02	3.900000000000000e+03	3.150000000000000e+03	7.050000000000000e+03	5.400000000000000e+03	1.020000000000000e+04	8.850000000000000e+03	1.050000000000000e+04	9.750000000000000e+03	1.440000000000000e+04	1.425000000000000e+04	1.920000000000000e+04	1.770000000000000e+04	1.860000000000000e+04	2.040000000000000e+04	1.515000000000000e+04	1.245000000000000e+04	1.080000000000000e+04	7.200000000000000e+03	7.800000000000000e+03	2.850000000000000e+03	1.500000000000000e+03	2.100000000000000e+03	9.000000000000000e+02	3.000000000000000e+02	1.500000000000000e+02	4.500000000000000e+02	3.000000000000000e+02	6.000000000000000e+02
1.200000000000000e+03	4.500000000000000e+02	1.200000000000000e+03	3.300000000000000e+03	3.750000000000000e+03	3.750000000000000e+03	6.600000000000000e+03	8.550000000000000e+03	8.100000000000000e+03	1.335000000000000e+04	1.155000000000000e+04	1.785000000000000e+04	1.845000000000000e+04	2.325000000000000e+04	2.040000000000000e+04	2.160000000000000e+04	2.370000000000000e+04	1.920000000000000e+04	1.575000000000000e+04	1.590000000000000e+04	9.300000000000000e+03	1.095000000000000e+04	4.650000000000000e+03	4.800000000000000e+03	2.700000000000000e+03	1.650000000000000e+03	1.200000000000000e+03	1.200000000000000e+03	7.500000000000000e+02	3.000000000000000e+02	4.500000000000000e+02	0.000000000000000e+00
3.000000000000000e+02	7.500000000000000e+02	1.500000000000000e+03	3.600000000000000e+03	5.100000000000000e+03	6.900000000000000e+03	7.500000000000000e+03	7.650000000000000e+03	1.095000000000000e+04	1.245000000000000e+04	1.575000000000000e+04	1.755000000000000e+04	1.935000000000000e+04	2.415000000000000e+04	2.925000000000000e+04	2.505000000000000e+04	2.835000000000000e+04	2.280000000000000e+04	2.010000000000000e+04	1.695000000000000e+04	1.275000000000000e+04	7.800000000000000e+03	7.050000000000000e+03	3.150000000000000e+03	2.550000000000000e+03	1.800000000000000e+03	3.000000000000000e+02	0.000000000000000e+00	4.500000000000000e+02	1.050000000000000e+03	1.500000000000000e+02	0.000000000000000e+00
6.000000000000000e+02	9.000000000000000e+02	1.050000000000000e+03	2.850000000000000e+03	3.600000000000000e+03	6.000000000000000e+03	1.110000000000000e+04	1.125000000000000e+04	1.335000000000000e+04	1.440000000000000e+04	2.145000000000000e+04	2.565000000000000e+04	2.190000000000000e+04	3.090000000000000e+04	2.220000000000000e+04	3.120000000000000e+04	2.700000000000000e+04	2.550000000000000e+04	2.115000000000000e+04	1.650000000000000e+04	1.365000000000000e+04	1.185000000000000e+04	5.700000000000000e+03	3.900000000000000e+03	2.250000000000000e+03	9.000000000000000e+02	7.500000000000000e+02	6.000000000000000e+02	4.500000000000000e+02	4.500000000000000e+02	3.000000000000000e+02	3.000000000000000e+02
6.000000000000000e+02	7.500000000000000e+02	1.500000000000000e+03	2.100000000000000e+03	4.200000000000000e+03	9.150000000000000e+03	9.300000000000000e+03	9.300000000000000e+03	1.590000000000000e+04	1.770000000000000e+04	1.860000000000000e+04	2.235000000000000e+04	2.280000000000000e+04	2.310000000000000e+04	2.670000000000000e+04	3.045000000000000e+04	2.895000000000000e+04	2.280000000000000e+04	2.145000000000000e+04	2.130000000000000e+04	1.230000000000000e+04	1.125000000000000e+04	7.500000000000000e+03	3.900000000000000e+03	1.500000000000000e+02	1.200000000000000e+03	9.000000000000000e+02	6.000000000000000e+02	6.000000000000000e+02	3.000000000000000e+02	4.500000000000000e+02	4.500000000000000e+02
7.500000000000000e+02	3.000000000000000e+02	4.500000000000000e+02	2.100000000000000e+03	1.500000000000000e+03	6.000000000000000e+03	9.450000000000000e+03	1.335000000000000e+04	1.575000000000000e+04	1.575000000000000e+04	2.145000000000000e+04	1.860000000000000e+04	2.145000000000000e+04	2.490000000000000e+04	2.985000000000000e+04	2.475000000000000e+04	2.925000000000000e+04	2.460000000000000e+04	2.415000000000000e+04	1.710000000000000e+04	1.170000000000000e+04	1.200000000000000e+04	4.950000000000000e+03	2.850000000000000e+03	1.500000000000000e+03	1.350000000000000e+03	4.500000000000000e+02	1.500000000000000e+02	6.000000000000000e+02	4.500000000000000e+02	6.000000000000000e+02	6.000000000000000e+02
3.000000000000000e+02	1.350000000000000e+03	6.000000000000000e+02	1.350000000000000e+03	2.850000000000000e+03	4.950000000000000e+03	4.500000000000000e+03	1.125000000000000e+04	1.155000000000000e+04	1.395000000000000e+04	1.290000000000000e+04	1.665000000000000e+04	1.920000000000000e+04	1.905000000000000e+04	2.445000000000000e+04	2.565000000000000e+04	2.505000000000000e+04	2.100000000000000e+04	1.965000000000000e+04	1.680000000000000e+04	1.185000000000000e+04	5.550000000000000e+03	5.700000000000000e+03	3.750000000000000e+03	1.500000000000000e+03	7.500000000000000e+02	4.500000000000000e+02	7.500000000000000e+02	1.050000000000000e+03	6.000000000000000e+02	6.000000000000000e+02	4.500000000000000e+02
7.500000000000000e+02	9.000000000000000e+02	9.000000000000000e+02	1.200000000000000e+03	1.350000000000000e+03	3.300000000000000e+03	4.950000000000000e+03	8.700000000000000e+03	9.300000000000000e+03	1.125000000000000e+04	1.155000000000000e+04	1.140000000000000e+04	1.560000000000000e+04	1.260000000000000e+04	1.905000000000000e+04	1.890000000000000e+04	1.695000000000000e+04	1.860000000000000e+04	1.380000000000000e+04	1.230000000000000e+04	1.005000000000000e+04	8.700000000000000e+03	4.950000000000000e+03	2.250000000000000e+03	7.500000000000000e+02	1.500000000000000e+03	4.500000000000000e+02	3.000000000000000e+02	3.000000000000000e+02	6.000000000000000e+02	3.000000000000000e+02	4.500000000000000e+02
6.000000000000000e+02	1.500000000000000e+02	1.050000000000000e+03	9.000000000000000e+02	1.500000000000000e+03	3.150000000000000e+03	5.100000000000000e+03	4.350000000000000e+03	7.950000000000000e+03	9.450000000000000e+03	6.150000000000000e+03	7.050000000000000e+03	9.150000000000000e+03	9.750000000000000e+03	1.245000000000000e+04	1.425000000000000e+04	9.900000000000000e+03	1.125000000000000e+04	7.800000000000000e+03	1.005000000000000e+04	9.000000000000000e+03	4.800000000000000e+03	4.050000000000000e+03	1.950000000000000e+03	1.200000000000000e+03	4.500000000000000e+02	3.000000000000000e+02	9.000000000000000e+02	4.500000000000000e+02	3.000000000000000e+02	3.000000000000000e+02	3.000000000000000e+02
7.500000000000000e+02	6.000000000000000e+02	1.200000000000000e+03	1.050000000000000e+03	1.500000000000000e+03	3.000000000000000e+03	2.700000000000000e+03	2.700000000000000e+03	6.300000000000000e+03	7.950000000000000e+03	5.250000000000000e+03	4.950000000000000e+03	4.500000000000000e+03	7.350000000000000e+03	4.500000000000000e+03	6.750000000000000e+03	7.650000000000000e+03	6.000000000000000e+03	8.400000000000000e+03	6.600000000000000e+03	4.350000000000000e+03	4.200000000000000e+03	2.250000000000000e+03	7.500000000000000e+02	1.200000000000000e+03	4.500000000000000e+02	6.000000000000000e+02	4.500000000000000e+02	4.500000000000000e+02	1.500000000000000e+02	1.500000000000000e+02	1.500000000000000e+02
3.000000000000000e+02	6.000000000000000e+02	4.500000000000000e+02	7.500000000000000e+02	6.000000000000000e+02	1.050000000000000e+03	3.000000000000000e+03	1.800000000000000e+03	3.600000000000000e+03	3.750000000000000e+03	3.000000000000000e+03	2.850000000000000e+03	2.700000000000000e+03	3.900000000000000e+03	3.750000000000000e+03	5.250000000000000e+03	4.050000000000000e+03	7.050000000000000e+03	4.050000000000000e+03	3.750000000000000e+03	3.600000000000000e+03	2.400000000000000e+03	1.350000000000000e+03	4.500000000000000e+02	4.500000000000000e+02	6.000000000000000e+02	4.500000000000000e+02	6.000000000000000e+02	3.000000000000000e+02	6.000000000000000e+02	4.500000000000000e+02	3.000000000000000e+02
