"Time differences (ps)"	"Normalized correlation g(2)"
-87300	0.8061071023641844
-87000	1.3099240413417996
-86700	0.7053437145686613
-86400	0.8061071023641844
-86100	1.4106874291373226
-85800	1.1083972657507535
-85500	0.9068704901597074
-85200	0.6045803267731382
-84900	1.6122142047283687
-84600	1.1083972657507535
-84300	1.1083972657507535
-84000	1.0076338779552305
-83700	1.5114508169328458
-83400	1.1083972657507535
-83100	1.8137409803194149
-82800	1.1083972657507535
-82500	0.8061071023641844
-82200	1.2091606535462764
-81900	1.0076338779552305
-81600	0.8061071023641844
-81300	1.1083972657507535
-81000	1.6122142047283687
-80700	1.3099240413417996
-80400	1.5114508169328458
-80100	1.2091606535462764
-79800	0.9068704901597074
-79500	0.9068704901597074
-79200	1.5114508169328458
-78900	1.4106874291373226
-78600	1.1083972657507535
-78300	1.2091606535462764
-78000	1.7129775925238917
-77700	1.3099240413417996
-77400	1.1083972657507535
-77100	1.7129775925238917
-76800	1.2091606535462764
-76500	1.3099240413417996
-76200	1.0076338779552305
-75900	1.5114508169328458
-75600	1.5114508169328458
-75300	1.1083972657507535
-75000	0.8061071023641844
-74700	1.4106874291373226
-74400	0.7053437145686613
-74100	0.9068704901597074
-73800	1.0076338779552305
-73500	0.8061071023641844
-73200	1.4106874291373226
-72900	1.1083972657507535
-72600	1.2091606535462764
-72300	1.8137409803194149
-72000	0.8061071023641844
-71700	0.6045803267731382
-71400	1.2091606535462764
-71100	0.8061071023641844
-70800	0.9068704901597074
-70500	1.0076338779552305
-70200	1.5114508169328458
-69900	1.4106874291373226
-69600	0.9068704901597074
-69300	0.9068704901597074
-69000	1.2091606535462764
-68700	2.5190846948880763
-68400	1.3099240413417996
-68100	1.3099240413417996
-67800	0.8061071023641844
-67500	1.6122142047283687
-67200	1.1083972657507535
-66900	1.7129775925238917
-66600	1.0076338779552305
-66300	1.4106874291373226
-66000	1.7129775925238917
-65700	0.7053437145686613
-65400	1.3099240413417996
-65100	1.0076338779552305
-64800	1.3099240413417996
-64500	0.9068704901597074
-64200	0.9068704901597074
-63900	1.1083972657507535
-63600	1.3099240413417996
-63300	1.8137409803194149
-63000	0.5038169389776153
-62700	1.6122142047283687
-62400	0.6045803267731382
-62100	1.0076338779552305
-61800	0.8061071023641844
-61500	1.4106874291373226
-61200	2.015267755910461
-60900	1.0076338779552305
-60600	1.2091606535462764
-60300	1.0076338779552305
-60000	1.4106874291373226
-59700	0.8061071023641844
-59400	1.4106874291373226
-59100	0.8061071023641844
-58800	1.1083972657507535
-58500	0.7053437145686613
-58200	1.0076338779552305
-57900	0.9068704901597074
-57600	1.1083972657507535
-57300	0.9068704901597074
-57000	1.0076338779552305
-56700	1.0076338779552305
-56400	1.4106874291373226
-56100	0.8061071023641844
-55800	1.4106874291373226
-55500	1.4106874291373226
-55200	1.1083972657507535
-54900	1.4106874291373226
-54600	1.4106874291373226
-54300	1.7129775925238917
-54000	1.7129775925238917
-53700	1.2091606535462764
-53400	1.1083972657507535
-53100	0.9068704901597074
-52800	0.3022901633865691
-52500	0.4030535511820922
-52200	0
-51900	0.10076338779552305
-51600	0.4030535511820922
-51300	1.0076338779552305
-51000	0.3022901633865691
-50700	1.0076338779552305
-50400	0.6045803267731382
-50100	1.3099240413417996
-49800	2.216794531501507
-49500	1.8137409803194149
-49200	1.3099240413417996
-48900	1.3099240413417996
-48600	1.9145043681149378
-48300	1.4106874291373226
-48000	1.3099240413417996
-47700	0.7053437145686613
-47400	1.2091606535462764
-47100	0.9068704901597074
-46800	0.8061071023641844
-46500	1.1083972657507535
-46200	0.6045803267731382
-45900	1.5114508169328458
-45600	0.9068704901597074
-45300	0.9068704901597074
-45000	1.3099240413417996
-44700	1.3099240413417996
-44400	1.4106874291373226
-44100	0.9068704901597074
-43800	1.1083972657507535
-43500	1.2091606535462764
-43200	1.2091606535462764
-42900	0.5038169389776153
-42600	0.8061071023641844
-42300	0.9068704901597074
-42000	1.2091606535462764
-41700	1.4106874291373226
-41400	1.1083972657507535
-41100	0.7053437145686613
-40800	1.1083972657507535
-40500	0.6045803267731382
-40200	0.8061071023641844
-39900	0.9068704901597074
-39600	1.6122142047283687
-39300	1.2091606535462764
-39000	1.3099240413417996
-38700	1.3099240413417996
-38400	1.4106874291373226
-38100	1.0076338779552305
-37800	1.6122142047283687
-37500	1.4106874291373226
-37200	1.5114508169328458
-36900	0.7053437145686613
-36600	1.3099240413417996
-36300	1.8137409803194149
-36000	1.6122142047283687
-35700	1.4106874291373226
-35400	1.1083972657507535
-35100	1.5114508169328458
-34800	1.5114508169328458
-34500	1.7129775925238917
-34200	1.1083972657507535
-33900	0.8061071023641844
-33600	1.3099240413417996
-33300	0.8061071023641844
-33000	1.5114508169328458
-32700	1.2091606535462764
-32400	1.0076338779552305
-32100	1.5114508169328458
-31800	1.0076338779552305
-31500	1.1083972657507535
-31200	1.2091606535462764
-30900	1.2091606535462764
-30600	1.0076338779552305
-30300	1.1083972657507535
-30000	1.5114508169328458
-29700	1.5114508169328458
-29400	1.2091606535462764
-29100	1.3099240413417996
-28800	1.0076338779552305
-28500	1.2091606535462764
-28200	0.9068704901597074
-27900	0.7053437145686613
-27600	1.4106874291373226
-27300	0.9068704901597074
-27000	1.4106874291373226
-26700	1.0076338779552305
-26400	1.4106874291373226
-26100	1.8137409803194149
-25800	1.7129775925238917
-25500	1.3099240413417996
-25200	0.9068704901597074
-24900	1.0076338779552305
-24600	1.6122142047283687
-24300	1.0076338779552305
-24000	0.6045803267731382
-23700	1.4106874291373226
-23400	1.3099240413417996
-23100	0.9068704901597074
-22800	1.3099240413417996
-22500	1.0076338779552305
-22200	0.8061071023641844
-21900	1.0076338779552305
-21600	1.4106874291373226
-21300	0.7053437145686613
-21000	1.5114508169328458
-20700	1.0076338779552305
-20400	1.2091606535462764
-20100	0.6045803267731382
-19800	0.8061071023641844
-19500	1.4106874291373226
-19200	1.0076338779552305
-18900	0.7053437145686613
-18600	0.9068704901597074
-18300	0.6045803267731382
-18000	1.1083972657507535
-17700	1.4106874291373226
-17400	1.3099240413417996
-17100	0.9068704901597074
-16800	1.1083972657507535
-16500	1.2091606535462764
-16200	1.0076338779552305
-15900	1.3099240413417996
-15600	1.1083972657507535
-15300	1.0076338779552305
-15000	1.2091606535462764
-14700	1.3099240413417996
-14400	0.9068704901597074
-14100	0.8061071023641844
-13800	1.2091606535462764
-13500	1.4106874291373226
-13200	1.5114508169328458
-12900	1.1083972657507535
-12600	1.7129775925238917
-12300	1.5114508169328458
-12000	0.7053437145686613
-11700	1.0076338779552305
-11400	1.2091606535462764
-11100	1.3099240413417996
-10800	1.3099240413417996
-10500	1.3099240413417996
-10200	1.3099240413417996
-9900	1.8137409803194149
-9600	0.6045803267731382
-9300	1.5114508169328458
-9000	1.2091606535462764
-8700	1.0076338779552305
-8400	0.9068704901597074
-8100	1.5114508169328458
-7800	1.0076338779552305
-7500	1.3099240413417996
-7200	0.6045803267731382
-6900	1.5114508169328458
-6600	1.4106874291373226
-6300	0.8061071023641844
-6000	1.1083972657507535
-5700	0.9068704901597074
-5400	1.2091606535462764
-5100	1.1083972657507535
-4800	1.2091606535462764
-4500	1.0076338779552305
-4200	1.2091606535462764
-3900	1.3099240413417996
-3600	1.1083972657507535
-3300	1.3099240413417996
-3000	1.2091606535462764
-2700	0.9068704901597074
-2400	0.8061071023641844
-2100	0
-1800	1.3099240413417996
-1500	1.4106874291373226
-1200	1.1083972657507535
-900	1.7129775925238917
-600	1.0076338779552305
-300	0.9068704901597074
0	1.2091606535462764
300	1.5114508169328458
600	1.0076338779552305
900	0.8061071023641844
1200	1.6122142047283687
1500	1.4106874291373226
1800	1.1083972657507535
2100	1.4106874291373226
2400	0.9068704901597074
2700	0.7053437145686613
3000	1.6122142047283687
3300	1.3099240413417996
3600	0.7053437145686613
3900	1.3099240413417996
4200	1.0076338779552305
4500	1.1083972657507535
4800	0.9068704901597074
5100	1.9145043681149378
5400	1.7129775925238917
5700	1.1083972657507535
6000	2.31755791929703
6300	2.015267755910461
6600	0.8061071023641844
6900	1.3099240413417996
7200	1.6122142047283687
7500	1.0076338779552305
7800	1.3099240413417996
8100	0.9068704901597074
8400	1.7129775925238917
8700	1.1083972657507535
9000	1.2091606535462764
9300	1.1083972657507535
9600	1.0076338779552305
9900	1.2091606535462764
10200	1.0076338779552305
10500	1.1083972657507535
10800	0.8061071023641844
11100	0.8061071023641844
11400	1.9145043681149378
11700	1.7129775925238917
12000	0.8061071023641844
12300	1.0076338779552305
12600	1.0076338779552305
12900	1.1083972657507535
13200	1.3099240413417996
13500	0.9068704901597074
13800	0.8061071023641844
14100	1.4106874291373226
14400	1.2091606535462764
14700	1.4106874291373226
15000	1.3099240413417996
15300	1.0076338779552305
15600	1.0076338779552305
15900	1.7129775925238917
16200	1.6122142047283687
16500	0.9068704901597074
16800	1.4106874291373226
17100	1.1083972657507535
17400	1.1083972657507535
17700	1.7129775925238917
18000	1.5114508169328458
18300	2.31755791929703
18600	1.8137409803194149
18900	1.5114508169328458
19200	1.4106874291373226
19500	1.1083972657507535
19800	1.3099240413417996
20100	0.3022901633865691
20400	1.1083972657507535
20700	1.8137409803194149
21000	0.8061071023641844
21300	1.9145043681149378
21600	0.9068704901597074
21900	1.2091606535462764
22200	0.7053437145686613
22500	1.2091606535462764
22800	0.9068704901597074
23100	1.1083972657507535
23400	1.6122142047283687
23700	1.4106874291373226
24000	0.6045803267731382
24300	0.7053437145686613
24600	1.3099240413417996
24900	1.3099240413417996
25200	1.4106874291373226
25500	0.7053437145686613
25800	1.2091606535462764
26100	1.1083972657507535
26400	1.1083972657507535
26700	1.2091606535462764
27000	0.8061071023641844
27300	0.4030535511820922
27600	0.9068704901597074
27900	1.2091606535462764
28200	1.1083972657507535
28500	1.2091606535462764
28800	0.5038169389776153
29100	1.3099240413417996
29400	2.015267755910461
29700	0.7053437145686613
30000	0.7053437145686613
30300	1.1083972657507535
30600	1.2091606535462764
30900	0.4030535511820922
31200	1.1083972657507535
31500	1.1083972657507535
31800	1.9145043681149378
32100	0.8061071023641844
32400	0.8061071023641844
32700	1.1083972657507535
33000	1.4106874291373226
33300	1.8137409803194149
33600	1.4106874291373226
33900	1.3099240413417996
34200	1.2091606535462764
34500	0.9068704901597074
34800	0.5038169389776153
35100	2.015267755910461
35400	0.6045803267731382
35700	0.7053437145686613
36000	1.1083972657507535
36300	1.1083972657507535
36600	1.1083972657507535
36900	0.9068704901597074
37200	1.5114508169328458
37500	0.8061071023641844
37800	0.8061071023641844
38100	0.9068704901597074
38400	1.2091606535462764
38700	0.6045803267731382
39000	1.6122142047283687
39300	1.2091606535462764
39600	1.4106874291373226
39900	1.4106874291373226
40200	1.0076338779552305
40500	1.7129775925238917
40800	0.5038169389776153
41100	1.0076338779552305
41400	1.5114508169328458
41700	1.0076338779552305
42000	0.9068704901597074
42300	1.6122142047283687
42600	1.2091606535462764
42900	0.7053437145686613
43200	0.9068704901597074
43500	0.8061071023641844
43800	0.8061071023641844
44100	0.6045803267731382
44400	1.3099240413417996
44700	1.7129775925238917
45000	1.3099240413417996
45300	0.8061071023641844
45600	1.6122142047283687
45900	0.8061071023641844
46200	0.8061071023641844
46500	0.9068704901597074
46800	1.3099240413417996
47100	1.8137409803194149
47400	0.9068704901597074
47700	1.6122142047283687
48000	0.3022901633865691
48300	1.6122142047283687
48600	1.1083972657507535
48900	1.2091606535462764
49200	1.0076338779552305
49500	1.3099240413417996
49800	0.8061071023641844
50100	1.1083972657507535
50400	1.4106874291373226
50700	0.7053437145686613
51000	1.1083972657507535
51300	1.6122142047283687
51600	1.0076338779552305
51900	1.4106874291373226
52200	1.2091606535462764
52500	1.0076338779552305
52800	1.1083972657507535
53100	1.1083972657507535
53400	0.5038169389776153
53700	1.2091606535462764
54000	1.4106874291373226
54300	1.5114508169328458
54600	1.5114508169328458
54900	0.8061071023641844
55200	0.8061071023641844
55500	0.9068704901597074
55800	0.9068704901597074
56100	0.8061071023641844
56400	0.6045803267731382
56700	1.1083972657507535
57000	1.2091606535462764
57300	1.4106874291373226
57600	1.0076338779552305
57900	1.1083972657507535
58200	1.2091606535462764
58500	1.0076338779552305
58800	1.1083972657507535
59100	1.4106874291373226
59400	0.6045803267731382
59700	1.2091606535462764
60000	0.7053437145686613
60300	1.4106874291373226
60600	1.0076338779552305
60900	0.6045803267731382
61200	1.1083972657507535
61500	1.3099240413417996
61800	0.5038169389776153
62100	1.5114508169328458
62400	1.1083972657507535
62700	1.2091606535462764
63000	1.7129775925238917
63300	1.3099240413417996
63600	1.4106874291373226
63900	1.4106874291373226
64200	1.5114508169328458
64500	0.7053437145686613
64800	1.4106874291373226
65100	1.3099240413417996
65400	1.0076338779552305
65700	1.5114508169328458
66000	1.2091606535462764
66300	0.9068704901597074
66600	0.7053437145686613
66900	1.5114508169328458
67200	1.4106874291373226
67500	1.8137409803194149
67800	1.6122142047283687
68100	1.1083972657507535
68400	1.3099240413417996
68700	1.5114508169328458
69000	1.0076338779552305
69300	1.0076338779552305
69600	1.6122142047283687
69900	1.8137409803194149
70200	1.0076338779552305
70500	1.0076338779552305
70800	1.2091606535462764
71100	0.8061071023641844
71400	1.2091606535462764
71700	1.6122142047283687
72000	1.2091606535462764
72300	1.0076338779552305
72600	1.1083972657507535
72900	1.1083972657507535
73200	0.8061071023641844
73500	0.9068704901597074
73800	1.1083972657507535
74100	1.0076338779552305
74400	1.0076338779552305
74700	0.5038169389776153
75000	1.3099240413417996
75300	0.9068704901597074
75600	1.3099240413417996
75900	1.0076338779552305
76200	1.3099240413417996
76500	1.5114508169328458
76800	1.6122142047283687
77100	0.8061071023641844
77400	1.1083972657507535
77700	0.9068704901597074
78000	1.0076338779552305
78300	0.7053437145686613
78600	1.3099240413417996
78900	1.8137409803194149
79200	0.5038169389776153
79500	1.6122142047283687
79800	1.4106874291373226
80100	1.8137409803194149
80400	0.6045803267731382
80700	0.6045803267731382
81000	0.6045803267731382
81300	0.8061071023641844
81600	1.0076338779552305
81900	1.5114508169328458
82200	1.5114508169328458
82500	1.0076338779552305
82800	1.0076338779552305
83100	1.0076338779552305
83400	1.1083972657507535
83700	0.9068704901597074
84000	0.9068704901597074
84300	1.3099240413417996
84600	0.8061071023641844
84900	1.4106874291373226
85200	0.9068704901597074
85500	1.5114508169328458
85800	0.6045803267731382
86100	0.8061071023641844
86400	0.9068704901597074
86700	0.9068704901597074
87000	1.4106874291373226
87300	0.6045803267731382
87600	1.3099240413417996
87900	1.0076338779552305
88200	1.3099240413417996
88500	1.2091606535462764
88800	1.3099240413417996
89100	1.4106874291373226
89400	1.1083972657507535
89700	1.1083972657507535
90000	1.6122142047283687
90300	1.1083972657507535
90600	1.2091606535462764
90900	1.0076338779552305
91200	1.0076338779552305
91500	0.8061071023641844
91800	1.2091606535462764
92100	1.4106874291373226
92400	0.8061071023641844
92700	1.1083972657507535
93000	1.7129775925238917
93300	1.5114508169328458
93600	0.8061071023641844
93900	1.1083972657507535
94200	0.9068704901597074
94500	1.1083972657507535
94800	1.2091606535462764
95100	1.4106874291373226
95400	1.0076338779552305
95700	1.2091606535462764
96000	1.2091606535462764
96300	1.0076338779552305
96600	1.0076338779552305
96900	1.6122142047283687
97200	1.4106874291373226
97500	0.8061071023641844
97800	1.2091606535462764
98100	0.9068704901597074
98400	1.1083972657507535
98700	1.1083972657507535
99000	1.7129775925238917
99300	1.2091606535462764
99600	1.5114508169328458
99900	1.5114508169328458
100200	1.1083972657507535
100500	0.7053437145686613
100800	1.2091606535462764
101100	0.7053437145686613
101400	1.3099240413417996
101700	1.4106874291373226
102000	1.4106874291373226
102300	1.3099240413417996
102600	1.1083972657507535
102900	1.2091606535462764
103200	1.7129775925238917
103500	1.0076338779552305
103800	1.1083972657507535
104100	1.0076338779552305
104400	0.9068704901597074
104700	1.5114508169328458
105000	1.3099240413417996
105300	0.8061071023641844
105600	0.7053437145686613
105900	1.5114508169328458
106200	1.3099240413417996
106500	1.1083972657507535
106800	1.3099240413417996
107100	1.3099240413417996
107400	1.5114508169328458
107700	1.3099240413417996
108000	0.9068704901597074
108300	1.2091606535462764
108600	1.1083972657507535
108900	1.2091606535462764
109200	1.5114508169328458
109500	1.3099240413417996
109800	1.4106874291373226
110100	0.8061071023641844
110400	0.7053437145686613
110700	1.3099240413417996
111000	1.1083972657507535
111300	1.7129775925238917
111600	1.8137409803194149
111900	0.9068704901597074
112200	1.6122142047283687
112500	1.2091606535462764
112800	0.8061071023641844
113100	1.0076338779552305
113400	1.7129775925238917
113700	1.7129775925238917
114000	0.8061071023641844
114300	1.3099240413417996
114600	0.9068704901597074
114900	1.2091606535462764
115200	1.8137409803194149
115500	0.9068704901597074
115800	0.9068704901597074
116100	0.9068704901597074
116400	0.7053437145686613
116700	0.5038169389776153
117000	1.5114508169328458
117300	1.4106874291373226
117600	0.8061071023641844
117900	1.1083972657507535
118200	1.1083972657507535
118500	0.9068704901597074
118800	1.1083972657507535
119100	1.3099240413417996
119400	1.5114508169328458
119700	0.4030535511820922
120000	0.9068704901597074
120300	1.5114508169328458
120600	1.5114508169328458
120900	1.2091606535462764
121200	1.1083972657507535
121500	0.7053437145686613
121800	1.5114508169328458
122100	1.1083972657507535
122400	1.4106874291373226
122700	1.4106874291373226
123000	1.4106874291373226
123300	1.0076338779552305
123600	0.9068704901597074
123900	1.1083972657507535
124200	0.4030535511820922
124500	0.9068704901597074
124800	1.0076338779552305
125100	1.2091606535462764
125400	1.5114508169328458
125700	1.2091606535462764
126000	1.2091606535462764
126300	1.1083972657507535
126600	1.1083972657507535
126900	1.1083972657507535
127200	1.4106874291373226
127500	0.6045803267731382
127800	0.9068704901597074
128100	1.7129775925238917
128400	1.3099240413417996
128700	1.6122142047283687
129000	0.6045803267731382
129300	0.8061071023641844
129600	1.1083972657507535
129900	1.7129775925238917
130200	1.4106874291373226
130500	1.0076338779552305
130800	1.3099240413417996
131100	1.0076338779552305
131400	1.0076338779552305
131700	1.5114508169328458
132000	1.5114508169328458
132300	1.2091606535462764
132600	0.8061071023641844
132900	2.015267755910461
133200	1.1083972657507535
133500	1.4106874291373226
133800	1.3099240413417996
134100	1.3099240413417996
134400	0.5038169389776153
134700	1.1083972657507535
