# [General]
# timestamp=2025-04-09T15:26:56.882201
# comments='# '
# delimiter='\t'
# column_dtypes=float;;float
# column_headers='Time (s);;Power (W)'
# 
# [Metadata]
# scanner_x=-5.0978161682
# scanner_y=3.5706164072
# start recoding time='09.04.2025, 15:25:51.898178'
# sample rate (hz)=50.0
# sample timing='TIMESTAMP'
# 
# ---- END HEADER ----
2.766299992799759e-03	1.627454530000000e-02
3.685230016708374e-02	1.621359210000000e-02
6.712489994242787e-02	1.623454500000000e-02
1.148232999257743e-01	1.626883260000000e-02
1.599245998077095e-01	1.624978150000000e-02
2.068186998367310e-01	1.629930550000000e-02
2.689216998405755e-01	1.619263920000000e-02
3.146569998934865e-01	1.620978300000000e-02
3.458142001181841e-01	1.627263800000000e-02
3.758519999682903e-01	1.618311550000000e-02
4.068748001009226e-01	1.627454530000000e-02
4.680885002017021e-01	1.615835540000000e-02
5.149166001938283e-01	1.623263960000000e-02
5.626968001015484e-01	1.615073530000000e-02
6.094325999729335e-01	1.618121190000000e-02
6.403402001596987e-01	1.613930610000000e-02
6.717681000009179e-01	1.615835540000000e-02
7.179959998466074e-01	1.621168850000000e-02
7.639660001732409e-01	1.612216230000000e-02
8.107798998244107e-01	1.614501890000000e-02
8.568767998367548e-01	1.609359310000000e-02
9.032028000801802e-01	1.615644990000000e-02
9.342379998415709e-01	1.610501860000000e-02
9.649733998812735e-01	1.609740220000000e-02
1.011904899962246e+00	1.611644960000000e-02
1.060911799781024e+00	1.610692590000000e-02
1.120530799962580e+00	1.611644960000000e-02
1.166664000134915e+00	1.605930550000000e-02
1.213767299894243e+00	1.606692560000000e-02
1.245895800180733e+00	1.612978240000000e-02
1.279967099893838e+00	1.604406910000000e-02
1.308889199979603e+00	1.611263860000000e-02
1.354780599940568e+00	1.602501980000000e-02
1.385887399781495e+00	1.611263860000000e-02
1.418114699888974e+00	1.605930550000000e-02
1.462587300222367e+00	1.600025970000000e-02
1.508917499799281e+00	1.606121290000000e-02
1.540272399783134e+00	1.600025970000000e-02
1.571379300206900e+00	1.600216330000000e-02
1.616818800102919e+00	1.600597240000000e-02
1.663870499935001e+00	1.597930680000000e-02
1.709728400222957e+00	1.603263990000000e-02
1.756824200041592e+00	1.594121010000000e-02
1.803092999849468e+00	1.599263960000000e-02
1.833488000091165e+00	1.595835200000000e-02
1.864592799916863e+00	1.594501920000000e-02
1.910991400014609e+00	1.599263960000000e-02
1.957838399801403e+00	1.589739880000000e-02
2.019861099775881e+00	1.589739880000000e-02
2.065925899893045e+00	1.588978250000000e-02
2.112872799858451e+00	1.590882990000000e-02
2.144091899972409e+00	1.594501920000000e-02
2.175741000100970e+00	1.588978250000000e-02
2.206810200121254e+00	1.595835200000000e-02
2.269073999952525e+00	1.586501860000000e-02
2.316563399974257e+00	1.589739880000000e-02
2.361640300136060e+00	1.583835300000000e-02
2.408780599944293e+00	1.583835300000000e-02
2.438933900091797e+00	1.580406540000000e-02
2.470024299807847e+00	1.583454200000000e-02
2.517891500145197e+00	1.585359310000000e-02
2.564036199823022e+00	1.579835270000000e-02
2.610887699760497e+00	1.580025630000000e-02
2.657678000163287e+00	1.575835240000000e-02
2.704069700092077e+00	1.582882930000000e-02
2.735072100069374e+00	1.573930680000000e-02
2.766851500142366e+00	1.576406690000000e-02
2.813723899889737e+00	1.574121040000000e-02
2.860828700009733e+00	1.576406690000000e-02
2.907958200201392e+00	1.580978370000000e-02
2.954892599955201e+00	1.569168640000000e-02
2.986922000069171e+00	1.579644900000000e-02
3.017764799762517e+00	1.566882990000000e-02
3.048761600162834e+00	1.576978340000000e-02
3.080738299991935e+00	1.570501920000000e-02
3.111902299802750e+00	1.570121010000000e-02
3.159077799879014e+00	1.565739880000000e-02
3.205998099874705e+00	1.573359030000000e-02
3.268173899967223e+00	1.564406600000000e-02
3.313929900061339e+00	1.562120950000000e-02
3.345340599771589e+00	1.570883020000000e-02
3.375750099774450e+00	1.563644970000000e-02
3.405612499918789e+00	1.569168640000000e-02
3.437034599948674e+00	1.557549650000000e-02
3.466919099912047e+00	1.560216300000000e-02
3.512807299848646e+00	1.562502050000000e-02
3.557541499845684e+00	1.554692350000000e-02
3.605671199969947e+00	1.564787700000000e-02
3.635870600119233e+00	1.552025690000000e-02
3.666909100022167e+00	1.557549650000000e-02
3.713175400160253e+00	1.553549620000000e-02
3.759544699918479e+00	1.552787700000000e-02
3.805947099812329e+00	1.559835300000000e-02
3.867090200074017e+00	1.550501960000000e-02
3.912871799897403e+00	1.548787670000000e-02
3.944781899917871e+00	1.556025630000000e-02
3.976749800145626e+00	1.549739950000000e-02
4.006863300222903e+00	1.554692350000000e-02
4.074759299866855e+00	1.545359010000000e-02
4.115706500131637e+00	1.543644630000000e-02
4.162603199947625e+00	1.543454360000000e-02
4.208934700116515e+00	1.539073330000000e-02
4.239843499846756e+00	1.541168710000000e-02
4.271233799867332e+00	1.542120990000000e-02
