# [General]
# timestamp=2025-04-09T11:10:36.814062
# comments='# '
# delimiter='\t'
# column_dtypes=float;;float
# column_headers='Time (s);;Power (W)'
# 
# [Metadata]
# scanner_y=3.380805065507345
# scanner_x=-4.975861973106942
# start recoding time='09.04.2025, 11:09:36.723553'
# sample rate (hz)=50.0
# sample timing='TIMESTAMP'
# 
# ---- END HEADER ----
1.292000059038401e-03	2.583048260000000e-05
4.801440006121993e-02	2.525427770000000e-05
8.495890023186803e-02	2.544630840000000e-05
1.087738000787795e-01	2.563845190000000e-05
1.419493001885712e-01	2.467807460000000e-05
1.855831998400390e-01	2.506224700000000e-05
2.097673001699150e-01	2.659882920000000e-05
2.376152998767793e-01	2.525427770000000e-05
2.672778000123799e-01	2.544630840000000e-05
2.985872002318501e-01	2.506224700000000e-05
3.451752001419663e-01	2.525427770000000e-05
3.916910998523235e-01	2.525427770000000e-05
4.398922999389470e-01	2.544630840000000e-05
4.853813000954688e-01	2.544630840000000e-05
5.175001001916826e-01	2.544630840000000e-05
5.494742002338171e-01	2.544630840000000e-05
5.804391000419855e-01	2.583048260000000e-05
6.119360001757741e-01	2.621465680000000e-05
6.418683002702892e-01	2.544630840000000e-05
6.886729998514056e-01	2.563845190000000e-05
7.344673001207411e-01	2.487010350000000e-05
7.662098999135196e-01	2.583048260000000e-05
7.962096999399364e-01	2.525427770000000e-05
8.378649000078440e-01	2.525427770000000e-05
8.619635002687573e-01	2.640668750000000e-05
8.899901998229325e-01	2.583048260000000e-05
9.368467000313103e-01	2.525427770000000e-05
9.828699999488890e-01	2.583048260000000e-05
1.014532399829477e+00	2.583048260000000e-05
1.037547400221229e+00	2.563845190000000e-05
1.085552200209349e+00	2.544630840000000e-05
1.108832600060850e+00	2.525427770000000e-05
1.139003499876708e+00	2.525427770000000e-05
1.163859100081027e+00	2.602262610000000e-05
1.187766800168902e+00	2.544630840000000e-05
1.237745200283825e+00	2.563845190000000e-05
1.284040200058371e+00	2.583048260000000e-05
1.307993700262159e+00	2.583048260000000e-05
1.334992600139230e+00	2.621465680000000e-05
1.359368800185621e+00	2.487010350000000e-05
1.388030400034040e+00	2.583048260000000e-05
1.436775700189173e+00	3.159275000000000e-05
1.465567800216377e+00	3.620261120000000e-05
1.497560500167310e+00	3.697084680000000e-05
1.543981499969959e+00	3.773919160000000e-05
1.584951799828559e+00	3.793122230000000e-05
1.621925500221550e+00	3.773919160000000e-05
1.645897400099784e+00	3.697084680000000e-05
1.686882600188255e+00	3.754704810000000e-05
1.733529500197619e+00	3.735502100000000e-05
1.761656300164759e+00	3.735502100000000e-05
1.784845999907702e+00	3.581843700000000e-05
1.808822500053793e+00	3.101654510000000e-05
1.838801000267267e+00	3.005616780000000e-05
1.887531300075352e+00	2.890375980000000e-05
1.934290899895132e+00	2.544630840000000e-05
1.957881200127304e+00	2.525427770000000e-05
1.985322799999267e+00	2.506224700000000e-05
2.011597000062466e+00	2.506224700000000e-05
2.037612500134856e+00	2.448604390000000e-05
2.061604700051248e+00	2.314149060000000e-05
2.088545899838209e+00	2.160490840000000e-05
2.135516699869186e+00	2.083656180000000e-05
2.158539399970323e+00	2.045238760000000e-05
2.196011700201780e+00	2.256528750000000e-05
2.239529800135642e+00	2.390972620000000e-05
2.284724600147456e+00	2.371769550000000e-05
2.308936499990523e+00	2.467807460000000e-05
2.350574499927461e+00	2.487010350000000e-05
2.373600500170141e+00	2.467807460000000e-05
2.396988899912685e+00	2.467807460000000e-05
2.442567000165582e+00	2.467807460000000e-05
2.488994900137186e+00	2.314149060000000e-05
2.537627600133419e+00	2.314149060000000e-05
