# [General]
# timestamp=2025-04-10T18:16:50.457291
# comments='# '
# delimiter='\t'
# column_dtypes=float;;float
# column_headers='Time (s);;Power (W)'
# 
# [Metadata]
# scanner_y=3.8962539132
# scanner_x=-4.4132600044
# start recoding time='10.04.2025, 18:15:50.367770'
# sample rate (hz)=50.0
# sample timing='TIMESTAMP'
# 
# ---- END HEADER ----
2.880400003050454e-03	6.667935670000000e-05
3.231389999564271e-02	6.668896820000000e-05
9.427060000598431e-02	6.665054390000000e-05
1.405526000016835e-01	6.642576769999999e-05
1.864123999985168e-01	6.554971330000000e-05
2.171460999961710e-01	6.510783710000001e-05
2.490606000064872e-01	6.503483020000000e-05
2.954491999989841e-01	6.501946339999999e-05
3.425019999995129e-01	6.506557110000000e-05
3.891948999953456e-01	6.546709480000001e-05
4.365282000071602e-01	6.632201980000000e-05
4.828811000043061e-01	6.685034170000000e-05
5.138137000030838e-01	6.719231170000000e-05
5.457498000032501e-01	6.734024650000001e-05
5.908739000005880e-01	6.769758330000000e-05
6.381853000057163e-01	6.785703590000000e-05
6.869066999934148e-01	6.788201430000000e-05
7.464483999938238e-01	6.856594700000000e-05
7.929259999946225e-01	6.983969070000000e-05
8.243056000064826e-01	7.106156410000000e-05
8.558743000030518e-01	7.240446580000000e-05
8.873031999974046e-01	7.418923630000000e-05
9.346758000028785e-01	7.819296300000000e-05
9.943652999936603e-01	9.967717050000000e-05
1.136070599997765e+00	1.011931740000000e-04
1.167461100005312e+00	1.027667240000000e-04
1.198204900007113e+00	1.042059670000000e-04
1.229166499993880e+00	1.054724930000000e-04
1.260084299996379e+00	1.080439110000000e-04
1.291867399995681e+00	1.111718590000000e-04
1.322819499997422e+00	1.141270550000000e-04
1.353539500007173e+00	1.171398470000000e-04
1.384199199994328e+00	1.223978620000000e-04
1.431440800006385e+00	1.247581970000000e-04
1.493365500005893e+00	1.305726910000000e-04
1.539855600000010e+00	1.319351720000000e-04
1.587031699993531e+00	1.319543370000000e-04
1.618193699992844e+00	1.319543370000000e-04
1.649501399995643e+00	1.319927400000000e-04
1.697086300002411e+00	1.319351720000000e-04
1.741716000004089e+00	1.318008140000000e-04
1.788211599996430e+00	1.312443200000000e-04
1.835008299996844e+00	1.293445240000000e-04
1.881832300001406e+00	1.280012660000000e-04
1.914849499997217e+00	1.253146910000000e-04
1.944167099994957e+00	1.211505080000000e-04
1.991135200005374e+00	1.150289970000000e-04
2.039097999993828e+00	1.089074580000000e-04
2.086637800006429e+00	1.036110700000000e-04
2.134255700002541e+00	9.710575250000000e-05
2.180161800002679e+00	9.367078750000000e-05
2.211053000006359e+00	8.989041090000000e-05
2.242515000005369e+00	8.434456690000000e-05
2.289108199998736e+00	7.780086890000000e-05
2.335396499998751e+00	7.079661010000000e-05
2.383255599997938e+00	6.459830910000000e-05
2.429159099992830e+00	6.170066630000001e-05
2.459253900000476e+00	5.809299180000000e-05
2.490147799995611e+00	5.446612340000000e-05
2.521660300000804e+00	5.106953900000000e-05
2.552748600006453e+00	4.794160850000000e-05
2.583537900005467e+00	3.643428860000000e-05
2.740062700002454e+00	3.384647060000000e-05
2.771400800003903e+00	3.142963030000000e-05
2.803507400007220e+00	2.892057460000000e-05
2.834171800001059e+00	2.512432910000000e-05
2.880160899992916e+00	2.322236650000000e-05
2.911109499997110e+00	2.123779270000000e-05
2.942682699998841e+00	1.887282450000000e-05
2.989234499997110e+00	1.606406840000000e-05
3.036342499995953e+00	1.269624770000000e-05
3.083110099993064e+00	9.991233130000000e-06
3.129159699994489e+00	8.759760020000001e-06
3.159430700005032e+00	7.326562350000000e-06
3.191216699997312e+00	6.006715010000000e-06
3.222454000002472e+00	4.951989010000000e-06
3.253897100003087e+00	4.041352440000000e-06
3.285211199996411e+00	3.144163660000000e-06
3.333359500000370e+00	2.489042120000000e-06
3.383145200001309e+00	1.960718920000000e-06
3.443409400002565e+00	1.257777970000000e-06
3.583735399995930e+00	1.211736960000000e-06
3.614806900004623e+00	1.187657060000000e-06
3.646933399999398e+00	1.165888650000000e-06
3.693345499996212e+00	1.149707150000000e-06
3.740336500006379e+00	1.137378040000000e-06
3.789161499997135e+00	1.140653010000000e-06
3.819857700000284e+00	1.155293490000000e-06
3.852235900005326e+00	1.184382090000000e-06
3.896365099994000e+00	1.262593740000000e-06
3.942943999994895e+00	1.405532430000000e-06
3.988251999995555e+00	1.560607070000000e-06
4.040193299995735e+00	1.701811930000000e-06
4.082743199993274e+00	1.770006290000000e-06
4.112907899994752e+00	1.840512480000000e-06
4.144300900006783e+00	1.925273860000000e-06
4.189877700002398e+00	1.991156520000000e-06
4.236848600005032e+00	2.040472280000000e-06
4.283058800006984e+00	2.074569240000000e-06
4.329876100004185e+00	2.095181800000000e-06
4.375686100000166e+00	2.152781240000000e-06
4.405602800004999e+00	2.206334780000000e-06
4.435951999999816e+00	2.358905250000000e-06
4.483065299995360e+00	2.546151110000000e-06
4.530314999996335e+00	2.655570140000000e-06
4.593231699996977e+00	3.126766610000000e-06
4.640230300006806e+00	3.460610740000000e-06
4.687228900002083e+00	3.708152690000000e-06
4.718178900002385e+00	3.958776690000000e-06
4.750181800001883e+00	4.198997890000000e-06
4.781151000002865e+00	4.381620330000000e-06
4.828157900003134e+00	4.671157970000000e-06
4.859029400002328e+00	4.846267070000000e-06
4.891016299996409e+00	5.110953680000000e-06
4.937029399996391e+00	5.315922410000000e-06
4.983531000005314e+00	5.391244490000000e-06
5.015004200002295e+00	5.441908340000000e-06
5.045966100005899e+00	5.473693820000000e-06
5.092263800004730e+00	5.472731120000000e-06
5.139494200004265e+00	5.459053230000000e-06
5.186358799997834e+00	5.428808440000000e-06
5.233214099993347e+00	5.069151030000000e-06
5.295429899997544e+00	4.447503670000000e-06
5.326672700000927e+00	3.824121450000000e-06
5.357127499999478e+00	3.236378460000000e-06
5.388168699995731e+00	2.462737940000000e-06
5.435135799998534e+00	1.942418750000000e-06
5.482240299999830e+00	1.791389310000000e-06
5.528680799994618e+00	1.573899340000000e-06
5.560652400003164e+00	1.400523730000000e-06
5.591402000005473e+00	1.269914040000000e-06
5.622003399999812e+00	1.191124620000000e-06
5.653590500005521e+00	1.145661600000000e-06
5.685162299996591e+00	1.173401760000000e-06
5.731159699993441e+00	1.215396990000000e-06
5.793837499993970e+00	1.376443720000000e-06
5.840259999997215e+00	1.435006200000000e-06
