# [General]
# timestamp=2025-04-10T18:16:50.458291
# comments='# '
# delimiter='\t'
# column_dtypes=float;;float;;float
# column_headers='pfi1 (counts/s);;pfi2 (counts/s);;ai4 (V)'
# 
# [Metadata]
# scanner_y=3.8962539132
# scanner_x=-4.4132600044
# start recoding time='10.04.2025, 18:15:50.424715'
# sample rate (hz)=50.0
# sample timing='CONSTANT'
# 
# ---- END HEADER ----
0.000000000000000e+00	9.305000000000000e+04	1.723571012369092e+00
0.000000000000000e+00	9.330000000000000e+04	1.725825485314412e+00
0.000000000000000e+00	9.995000000000000e+04	1.722604809682160e+00
0.000000000000000e+00	9.145000000000000e+04	1.723571012369092e+00
0.000000000000000e+00	8.835000000000000e+04	1.712620715388024e+00
0.000000000000000e+00	8.900000000000000e+04	1.699093878355878e+00
0.000000000000000e+00	9.110000000000000e+04	1.687821514511167e+00
0.000000000000000e+00	8.875000000000000e+04	1.682990501531526e+00
0.000000000000000e+00	9.060000000000000e+04	1.680736028827493e+00
0.000000000000000e+00	8.555000000000000e+04	1.681058096355869e+00
0.000000000000000e+00	9.065000000000000e+04	1.677837421083652e+00
0.000000000000000e+00	9.355000000000000e+04	1.679125691189459e+00
0.000000000000000e+00	9.450000000000000e+04	1.682024298942542e+00
0.000000000000000e+00	9.595000000000000e+04	1.683312569061702e+00
0.000000000000000e+00	9.100000000000000e+04	1.684922906716436e+00
0.000000000000000e+00	9.295000000000000e+04	1.684600839184975e+00
0.000000000000000e+00	8.960000000000000e+04	1.687177379443870e+00
0.000000000000000e+00	8.690000000000000e+04	1.697161473102887e+00
0.000000000000000e+00	9.160000000000000e+04	1.706179364363256e+00
0.000000000000000e+00	9.125000000000000e+04	1.717773796282748e+00
0.000000000000000e+00	8.695000000000000e+04	1.730012363675443e+00
0.000000000000000e+00	9.010000000000000e+04	1.736131647513537e+00
0.000000000000000e+00	9.020000000000000e+04	1.737097850233475e+00
0.000000000000000e+00	9.175000000000000e+04	1.738064052955778e+00
0.000000000000000e+00	9.000000000000000e+04	1.740318525983686e+00
0.000000000000000e+00	9.425000000000000e+04	1.739352323255862e+00
0.000000000000000e+00	9.235000000000000e+04	1.749658485808178e+00
0.000000000000000e+00	9.505000000000000e+04	1.752557094074685e+00
0.000000000000000e+00	8.940000000000000e+04	1.752879161661174e+00
0.000000000000000e+00	9.335000000000000e+04	1.752879161661174e+00
0.000000000000000e+00	8.920000000000000e+04	1.755777769951474e+00
0.000000000000000e+00	8.730000000000000e+04	1.749658485808178e+00
0.000000000000000e+00	9.460000000000000e+04	1.755133634774000e+00
0.000000000000000e+00	9.490000000000000e+04	1.763829459759321e+00
0.000000000000000e+00	9.050000000000000e+04	1.776068028585268e+00
0.000000000000000e+00	9.590000000000000e+04	1.792171409206709e+00
0.000000000000000e+00	9.525000000000000e+04	1.810529263934223e+00
0.000000000000000e+00	9.390000000000000e+04	1.830497457793599e+00
0.000000000000000e+00	9.545000000000000e+04	1.846278773036141e+00
0.000000000000000e+00	9.395000000000000e+04	1.873332457842958e+00
0.000000000000000e+00	9.255000000000000e+04	1.888147571778531e+00
0.000000000000000e+00	9.515000000000000e+04	1.910692311508363e+00
0.000000000000000e+00	9.920000000000000e+04	1.937746001002503e+00
0.000000000000000e+00	1.008500000000000e+05	1.978004471225011e+00
0.000000000000000e+00	9.715000000000000e+04	2.026958777085947e+00
0.000000000000000e+00	9.465000000000000e+04	2.099101977051605e+00
0.000000000000000e+00	1.019500000000000e+05	2.179941027104117e+00
0.000000000000000e+00	1.014500000000000e+05	7.779816316989855e-01
0.000000000000000e+00	9.880000000000000e+04	3.770084042069893e-01
0.000000000000000e+00	1.029000000000000e+05	2.816766465427128e-01
0.000000000000000e+00	1.007500000000000e+05	2.604202424595037e-01
0.000000000000000e+00	1.040000000000000e+05	2.536568412589691e-01
0.000000000000000e+00	9.635000000000000e+04	2.629967762626370e-01
0.000000000000000e+00	9.630000000000000e+04	2.620305760856546e-01
0.000000000000000e+00	1.026500000000000e+05	2.665395102532111e-01
0.000000000000000e+00	1.004000000000000e+05	2.691160440727543e-01
0.000000000000000e+00	1.010500000000000e+05	2.678277771621165e-01
0.000000000000000e+00	1.076000000000000e+05	2.729808448150847e-01
0.000000000000000e+00	9.795000000000000e+04	2.733029115443187e-01
0.000000000000000e+00	9.870000000000000e+04	2.803883796150695e-01
0.000000000000000e+00	1.015500000000000e+05	2.848973138695078e-01
0.000000000000000e+00	1.038500000000000e+05	2.926269154987914e-01
0.000000000000000e+00	1.043000000000000e+05	2.958475828631504e-01
0.000000000000000e+00	1.011000000000000e+05	2.990682502386323e-01
0.000000000000000e+00	9.995000000000000e+04	3.061537185040110e-01
0.000000000000000e+00	9.815000000000000e+04	3.122729865951155e-01
0.000000000000000e+00	1.051500000000000e+05	3.148495205403977e-01
0.000000000000000e+00	9.945000000000000e+04	3.180701879821928e-01
0.000000000000000e+00	1.040000000000000e+05	3.251556563941638e-01
0.000000000000000e+00	1.022000000000000e+05	3.306307911140159e-01
0.000000000000000e+00	1.027500000000000e+05	3.341735253621901e-01
0.000000000000000e+00	1.045000000000000e+05	3.364279926182865e-01
0.000000000000000e+00	1.031000000000000e+05	3.380383263761052e-01
0.000000000000000e+00	1.053500000000000e+05	3.412589939004215e-01
0.000000000000000e+00	9.985000000000000e+04	3.415810606534905e-01
0.000000000000000e+00	1.039500000000000e+05	3.428693276669275e-01
0.000000000000000e+00	9.915000000000000e+04	3.419031274066756e-01
0.000000000000000e+00	1.033500000000000e+05	3.412589939004215e-01
0.000000000000000e+00	1.044000000000000e+05	3.464120619634697e-01
0.000000000000000e+00	1.058500000000000e+05	3.438355279282249e-01
0.000000000000000e+00	9.815000000000000e+04	3.431913944205771e-01
0.000000000000000e+00	1.015500000000000e+05	3.415810606534905e-01
0.000000000000000e+00	1.053000000000000e+05	3.431913944205771e-01
0.000000000000000e+00	1.020000000000000e+05	3.444796614363378e-01
0.000000000000000e+00	1.003000000000000e+05	3.457679284539599e-01
0.000000000000000e+00	1.022000000000000e+05	3.425472609133940e-01
0.000000000000000e+00	1.018000000000000e+05	3.415810606534905e-01
0.000000000000000e+00	1.028500000000000e+05	3.380383263761052e-01
0.000000000000000e+00	1.005000000000000e+05	3.348176588633551e-01
0.000000000000000e+00	9.920000000000000e+04	3.344955921127150e-01
0.000000000000000e+00	1.009000000000000e+05	3.335293918614861e-01
0.000000000000000e+00	9.960000000000000e+04	3.315969913621375e-01
0.000000000000000e+00	1.078000000000000e+05	3.232232559127001e-01
0.000000000000000e+00	1.013000000000000e+05	3.167819210041139e-01
0.000000000000000e+00	1.011000000000000e+05	3.113067863674993e-01
0.000000000000000e+00	9.955000000000000e+04	3.048654515426368e-01
0.000000000000000e+00	1.019500000000000e+05	2.981020500248178e-01
0.000000000000000e+00	1.033000000000000e+05	2.903724483503399e-01
0.000000000000000e+00	1.021500000000000e+05	2.900503816152898e-01
0.000000000000000e+00	9.835000000000000e+04	2.826428467395976e-01
0.000000000000000e+00	9.490000000000000e+04	2.762015121123282e-01
0.000000000000000e+00	9.955000000000000e+04	2.716925778992363e-01
0.000000000000000e+00	9.505000000000000e+04	2.633188429885132e-01
0.000000000000000e+00	1.022000000000000e+05	2.562333750440787e-01
0.000000000000000e+00	9.850000000000000e+04	2.501141073155997e-01
0.000000000000000e+00	1.005500000000000e+05	2.468934401055300e-01
0.000000000000000e+00	9.505000000000000e+04	2.388417721266925e-01
0.000000000000000e+00	9.690000000000000e+04	2.317563043597397e-01
0.000000000000000e+00	9.785000000000000e+04	2.256370367835380e-01
0.000000000000000e+00	1.025500000000000e+05	2.175853689771936e-01
0.000000000000000e+00	9.050000000000000e+04	2.111440347784939e-01
0.000000000000000e+00	9.775000000000000e+04	2.053468340346666e-01
0.000000000000000e+00	8.875000000000000e+04	1.985834332085063e-01
0.000000000000000e+00	9.540000000000000e+04	1.921420991297697e-01
0.000000000000000e+00	9.420000000000000e+04	1.850566316894998e-01
0.000000000000000e+00	9.195000000000000e+04	1.773270309005256e-01
0.000000000000000e+00	9.285000000000000e+04	1.715298303461554e-01
0.000000000000000e+00	9.060000000000000e+04	1.634781629622484e-01
0.000000000000000e+00	8.860000000000000e+04	1.528499621085338e-01
0.000000000000000e+00	8.720000000000000e+04	1.476968950657290e-01
0.000000000000000e+00	8.695000000000000e+04	1.451203615535182e-01
0.000000000000000e+00	9.000000000000000e+04	1.425438280474118e-01
