# power_maxi = 0.03
# antistokes_power = 0.009
# window_length = 1.5
# polyorder = 1
# deriv_max = 5.0e7
# power_mini = 2.0e-5
# 
# [calibrations]
# bbg = [1824.8813838215074]
# b = [-1.195530106692199e-5]
# filename = ["I:\\Other computers\\Spectro2021\\Lab66_spectrometer_2021\\DataLab37\\2025\\04\\2025-04-09\\qdplot_logic\\20250409-1731-30_power_sweep_plot_3.dat"]
# a = [0.015061321344515566]
# abg = [8787.162747897504]
# configuration = [0]
# 
# [data]
# filename = ["I:\\Other computers\\Spectro2021\\Lab66_spectrometer_2021\\DataLab37\\2025\\04\\2025-04-09\\qdplot_logic\\20250409-1803-21_power_sweep_plot_4.dat"]
# configuration = [0]
# 
power,pfi1,derivative,smoothed
5.882227449733368e-5,73883.8251558533,4.9878080964703776e7,75262.36993259599
6.85237731280464e-5,77778.16505170861,-2.1814564591014132e7,76476.45378899208
7.822527176362037e-5,76772.50494756109,-893615.6745586267,75943.04786371866
7.822527176362037e-5,73922.50494756109,-893615.6745586267,75943.04786371866
7.822527176362037e-5,75922.50494756109,-893615.6745586267,75943.04786371866
8.30760210832316e-5,76819.67489548626,9.928841070417892e6,75824.47238955094
8.792677040405968e-5,77316.84484341073,-4.511999276375644e6,76012.68856750985
8.792677040405968e-5,82516.84484341073,-4.511999276375644e6,76012.68856750985
8.792677040405968e-5,73716.84484341073,-4.511999276375644e6,76012.68856750985
8.792677040405968e-5,74166.84484341073,-4.511999276375644e6,76012.68856750985
8.792677040405968e-5,80866.84484341073,-4.511999276375644e6,76012.68856750985
9.277751972610513e-5,73014.01479133447,-1.2805195403708848e6,75962.28229732811
9.277751972610513e-5,78064.01479133447,-1.2805195403708848e6,75962.28229732811
9.277751972610513e-5,74464.01479133447,-1.2805195403708848e6,75962.28229732811
9.762826904936842e-5,75211.18473925751,4.122411060727447e6,75918.34718023242
9.762826904936842e-5,78461.18473925751,4.122411060727447e6,75918.34718023242
0.00010247901837385012,73358.35468717985,5.770797985152912e6,75940.68407376298
0.00010247901837385012,72508.35468717985,5.770797985152912e6,75940.68407376298
0.00010247901837385012,76208.35468717985,5.770797985152912e6,75940.68407376298
0.00010247901837385012,77708.35468717985,5.770797985152912e6,75940.68407376298
0.00010247901837385012,72508.35468717985,5.770797985152912e6,75940.68407376298
0.00010247901837385012,79158.35468717985,5.770797985152912e6,75940.68407376298
0.00010732976769955067,73605.52463510146,-3.358049801937905e6,76067.69129944211
0.00010732976769955067,78255.52463510146,-3.358049801937905e6,76067.69129944211
0.00010732976769955067,71655.52463510146,-3.358049801937905e6,76067.69129944211
0.00010732976769955067,72055.52463510146,-3.358049801937905e6,76067.69129944211
0.00010732976769955067,75505.52463510146,-3.358049801937905e6,76067.69129944211
0.00010732976769955067,76455.52463510146,-3.358049801937905e6,76067.69129944211
