# [General]
# timestamp = 2025-12-15 15:05:39.133334
# delimiter = "	"
# comments = "# "
# column_dtypes = [
#     "float",
#     "float",
#     "float",
#     "float",
# ]
# column_headers = [
#     "Temperature [K]",
#     "Center [Hz]",
#     "FWHM [Hz]",
#     "Amplitude [cps]",
# ]
# ---- END HEADER ----
3.857000000000000e+00	2.076843482106574e+10	1.133460456509087e+08	3.526721817422998e+03
4.416000000000000e+00	2.077977444952721e+10	1.277624614369862e+08	2.605157402514972e+03
4.517000000000000e+00	2.078260699927747e+10	1.278402293937443e+08	2.655280219955158e+03
5.399000000000000e+00	2.078192374823730e+10	2.302712839252074e+08	1.495769436222478e+03
5.494000000000000e+00	2.061187579258682e+10	2.099176093829752e+08	1.629799289313784e+03
5.479000000000000e+00	2.062230424066803e+10	2.218395345126677e+08	1.535529236346448e+03
5.479000000000000e+00	2.065212766634389e+10	2.425554898102114e+08	1.569141786229468e+03
5.501000000000000e+00	2.063453259538139e+10	1.899316413759999e+08	1.682908544899659e+03
6.422000000000000e+00	2.049191966547847e+10	3.724311724966899e+08	8.392040456640012e+02
6.473000000000000e+00	2.054719346545061e+10	4.790430225593989e+08	7.483431067677202e+02
6.427000000000000e+00	2.050643697850294e+10	4.358154334469565e+08	8.041718645049791e+02
6.473000000000000e+00	2.044883487102225e+10	3.947854564943324e+08	8.273649035779154e+02
6.497000000000000e+00	2.054149983084184e+10	4.455810189435202e+08	8.390181490129319e+02
6.475000000000000e+00	2.049500815525787e+10	3.842787693596876e+08	8.594692767877088e+02
6.509000000000000e+00	2.039424338775586e+10	4.318037432232012e+08	7.809979243271769e+02
7.400000000000000e+00	2.025563024660292e+10	7.726683576477841e+08	4.113507321437708e+02
7.452000000000000e+00	2.028417632788964e+10	7.347322056618884e+08	4.634380809135626e+02
7.543000000000000e+00	2.046017102255381e+10	6.459747906603522e+08	5.103253607825600e+02
8.372999999999999e+00	2.058744758136469e+10	1.261632337331163e+09	2.454971703041519e+02
8.442000000000000e+00	2.038895384602571e+10	1.455501304104116e+09	2.396926031783878e+02
8.483000000000001e+00	2.056302653642043e+10	1.126527046505888e+09	2.897424340662902e+02
8.541000000000000e+00	2.070689223001055e+10	1.208586632074738e+09	3.044157929593948e+02
9.432000000000000e+00	2.012501135631345e+10	2.290362850244642e+09	1.514443626335392e+02
9.394000000000000e+00	1.974381686264693e+10	2.420765789524022e+09	1.188066276802119e+02
9.494999999999999e+00	1.970449624574344e+10	2.174910233750144e+09	1.278894867266545e+02
9.483000000000001e+00	1.959501588087787e+10	2.163773787484805e+09	1.618340006266555e+02
9.138000000000000e+00	1.980153495318747e+10	2.046034104968967e+09	1.703461100170045e+02
9.563000000000001e+00	1.966099662753029e+10	1.756539128117547e+09	1.048294703042100e+02
1.045000000000000e+01	1.910720676698333e+10	3.058676672914472e+09	1.078778559505729e+02
1.067700000000000e+01	1.858139991252624e+10	3.724186191837048e+09	1.029871166692175e+02
1.102100000000000e+01	1.843830147574613e+10	3.802340344483753e+09	3.702771001767233e+01
