# [General]
# timestamp=2025-04-09T11:10:36.779097
# comments='# '
# delimiter='\t'
# column_dtypes=float;;float;;float
# column_headers='pfi1 (counts/s);;pfi2 (counts/s);;ai4 (V)'
# 
# [Metadata]
# scanner_y=3.380805065507345
# scanner_x=-4.975861973106942
# start recoding time='09.04.2025, 11:09:36.768524'
# sample rate (hz)=50.0
# sample timing='CONSTANT'
# 
# ---- END HEADER ----
5.400000000000000e+03	0.000000000000000e+00	4.377227252689063e-03
4.550000000000000e+03	0.000000000000000e+00	7.275827107705540e-03
5.100000000000000e+03	0.000000000000000e+00	6.309627155306551e-03
4.400000000000000e+03	0.000000000000000e+00	1.114062692459113e-02
4.550000000000000e+03	0.000000000000000e+00	5.021360553238839e-03
6.050000000000000e+03	0.000000000000000e+00	9.852360317664677e-03
4.850000000000000e+03	0.000000000000000e+00	6.309627155306551e-03
5.250000000000000e+03	0.000000000000000e+00	2.766894002724347e-03
5.350000000000000e+03	0.000000000000000e+00	8.242027060832579e-03
4.500000000000000e+03	0.000000000000000e+00	9.852360317664677e-03
4.150000000000000e+03	0.000000000000000e+00	8.564093712036872e-03
5.400000000000000e+03	0.000000000000000e+00	8.242027060832579e-03
4.500000000000000e+03	0.000000000000000e+00	7.919960409709282e-03
5.450000000000000e+03	0.000000000000000e+00	6.309627155306551e-03
3.950000000000000e+03	0.000000000000000e+00	8.242027060832579e-03
4.400000000000000e+03	0.000000000000000e+00	5.343427203634697e-03
5.150000000000000e+03	0.000000000000000e+00	7.597893758666948e-03
5.800000000000000e+03	0.000000000000000e+00	9.208227014688580e-03
4.700000000000000e+03	0.000000000000000e+00	6.309627155306551e-03
4.300000000000000e+03	0.000000000000000e+00	1.049649362096543e-02
4.200000000000000e+03	0.000000000000000e+00	6.309627155306551e-03
4.350000000000000e+03	0.000000000000000e+00	9.208227014688580e-03
4.600000000000000e+03	0.000000000000000e+00	7.597893758666948e-03
4.800000000000000e+03	0.000000000000000e+00	7.919960409709282e-03
5.950000000000000e+03	0.000000000000000e+00	6.631693806025376e-03
4.850000000000000e+03	0.000000000000000e+00	7.919960409709282e-03
