# [General]
# timestamp=2025-04-09T14:40:24.124569
# comments='# '
# delimiter='\t'
# column_dtypes=float;;float;;float;;float
# column_headers='Time (s);;pfi1 (counts/s);;pfi2 (counts/s);;ai4 (V)'
# 
# [Metadata]
# scanner_x=-5.0978161682
# scanner_y=3.5706164072
# timestamp='09.04.2025, 14:40:24.124569'
# data rate (hz)=50.0
# oversampling factor (samples)=1
# sampling rate (hz)=50.0
# 
# ---- END HEADER ----
0.000000000000000e+00	4.350000000000000e+03	0.000000000000000e+00	-3.030305680531982e-03
2.000000000000000e-02	4.950000000000000e+03	0.000000000000000e+00	-1.097905788996151e-03
4.000000000000000e-02	5.100000000000000e+03	0.000000000000000e+00	-2.064105735123673e-03
6.000000000000000e-02	4.450000000000000e+03	0.000000000000000e+00	-3.996505625221993e-03
8.000000000000000e-02	4.450000000000000e+03	0.000000000000000e+00	-1.419972437785294e-03
1.000000000000000e-01	4.050000000000000e+03	0.000000000000000e+00	-2.064105735123673e-03
1.200000000000000e-01	5.450000000000000e+03	0.000000000000000e+00	-4.640638921283397e-03
1.400000000000000e-01	4.500000000000000e+03	0.000000000000000e+00	-7.217172102346050e-03
1.600000000000000e-01	4.400000000000000e+03	0.000000000000000e+00	-1.742039086494456e-03
1.800000000000000e-01	4.100000000000000e+03	0.000000000000000e+00	-1.742039086494456e-03
2.000000000000000e-01	4.750000000000000e+03	0.000000000000000e+00	-2.064105735123673e-03
2.200000000000000e-01	4.950000000000000e+03	0.000000000000000e+00	-1.742039086494456e-03
2.400000000000000e-01	4.750000000000000e+03	0.000000000000000e+00	7.877462566728760e-02
2.600000000000000e-01	4.300000000000000e+03	0.000000000000000e+00	9.970895938699462e-02
2.800000000000000e-01	4.550000000000000e+03	0.000000000000000e+00	1.183888267213509e-01
3.000000000000000e-01	4.750000000000000e+03	0.000000000000000e+00	1.425438280474118e-01
3.200000000000000e-01	4.700000000000000e+03	0.000000000000000e+00	1.570368290989393e-01
3.400000000000000e-01	5.250000000000000e+03	0.000000000000000e+00	1.811918312878721e-01
3.600000000000000e-01	4.400000000000000e+03	0.000000000000000e+00	1.998717000290931e-01
3.800000000000000e-01	4.800000000000000e+03	0.000000000000000e+00	2.166191688447688e-01
4.000000000000000e-01	4.500000000000000e+03	0.000000000000000e+00	2.456051732244743e-01
4.200000000000000e-01	4.750000000000000e+03	0.000000000000000e+00	2.588099088360404e-01
4.400000000000000e-01	3.550000000000000e+03	0.000000000000000e+00	2.784559792268917e-01
4.600000000000000e-01	4.850000000000000e+03	0.000000000000000e+00	3.029330511039400e-01
4.800000000000000e-01	5.000000000000000e+03	0.000000000000000e+00	3.245115228998857e-01
5.000000000000000e-01	5.250000000000000e+03	0.000000000000000e+00	3.422251941599768e-01
5.200000000000000e-01	4.200000000000000e+03	0.000000000000000e+00	3.644478004199982e-01
5.400000000000000e-01	4.150000000000000e+03	0.000000000000000e+00	3.876366075535591e-01
5.600000000000001e-01	4.650000000000000e+03	0.000000000000000e+00	4.059944136447389e-01
5.800000000000000e-01	5.800000000000000e+03	0.000000000000000e+00	4.253184204876729e-01
6.000000000000000e-01	4.400000000000000e+03	0.000000000000000e+00	4.520499640294486e-01
6.200000000000000e-01	5.000000000000000e+03	0.000000000000000e+00	4.723401723640337e-01
6.400000000000000e-01	5.200000000000000e+03	0.000000000000000e+00	4.890876462977096e-01
6.600000000000000e-01	4.750000000000000e+03	0.000000000000000e+00	5.048689201375463e-01
6.800000000000000e-01	4.950000000000000e+03	0.000000000000000e+00	5.254811966555094e-01
7.000000000000000e-01	4.450000000000000e+03	0.000000000000000e+00	5.486700084014081e-01
7.200000000000000e-01	5.350000000000000e+03	0.000000000000000e+00	5.663836845212422e-01
7.400000000000000e-01	4.900000000000000e+03	0.000000000000000e+00	5.857076953158264e-01
7.600000000000000e-01	4.550000000000000e+03	0.000000000000000e+00	6.043875729020639e-01
