# power_maxi = 0.03
# antistokes_power = 0.005
# window_length = 1.5
# polyorder = 1
# deriv_max = 1.0e8
# power_mini = 2.0e-5
# 
# [calibrations]
# bbg = [1824.8813838215074]
# b = [-1.195530106692199e-5]
# filename = ["I:\\Other computers\\Spectro2021\\Lab66_spectrometer_2021\\DataLab37\\2025\\04\\2025-04-09\\qdplot_logic\\20250409-1731-30_power_sweep_plot_3.dat"]
# a = [0.015061321344515566]
# abg = [8787.162747897504]
# configuration = [0]
# 
# [data]
# filename = ["I:\\Other computers\\Spectro2021\\Lab66_spectrometer_2021\\DataLab37\\2025\\04\\2025-04-09\\qdplot_logic\\20250409-1932-22_power_sweep_plot_4.dat"]
# configuration = [0]
# 
power,pfi1,derivative,smoothed
2.0016280023013874e-5,130406.46557240374,-4.785164598555347e8,130026.46557239105
2.0016280023013874e-5,127056.46557240374,-4.785164598555347e8,130026.46557239105
2.0016280023013874e-5,131106.46557240374,-4.785164598555347e8,130026.46557239105
2.0016280023013874e-5,129456.46557240374,-4.785164598555347e8,130026.46557239105
2.4867029328062745e-5,126503.63552033741,-2.3398066586179096e7,128141.45879603857
2.4867029328062745e-5,133003.6355203374,-2.3398066586179096e7,128141.45879603857
2.4867029328062745e-5,123403.63552033741,-2.3398066586179096e7,128141.45879603857
2.9717778634322332e-5,133900.80546827038,-6.608017957046747e7,127872.68046838946
2.9717778634322332e-5,130400.80546827037,-6.608017957046747e7,127872.68046838946
2.9717778634322332e-5,118500.80546827037,-6.608017957046747e7,127872.68046838946
3.456852794179317e-5,118697.97541620262,-9.070409576972866e7,127096.2393053407
3.456852794179317e-5,131497.97541620262,-9.070409576972866e7,127096.2393053407
3.456852794179317e-5,123897.97541620262,-9.070409576972866e7,127096.2393053407
3.456852794179317e-5,129997.97541620262,-9.070409576972866e7,127096.2393053407
4.4270026560370556e-5,133042.315312065,-1.2413982987774174e8,125288.87460985864
4.912077587147815e-5,125089.48525999516,-9.805713187494023e7,124224.35705560663
5.882227449733368e-5,122833.8251558533,-2.316522581547445e8,124956.21448791117
6.367302381208262e-5,123480.99510378132,-1.426351919295808e8,124383.07178213685
6.85237731280464e-5,118828.16505170861,-6.589775300697437e7,123758.96881391098
6.85237731280464e-5,124378.16505170861,-6.589775300697437e7,123758.96881391098
8.30760210832316e-5,119019.67489548626,2.183392522372634e7,122962.26716075756
8.792677040405968e-5,123616.84484341073,1.2950085057218328e7,122926.70667393495
8.792677040405968e-5,120266.84484341073,1.2950085057218328e7,122926.70667393495
9.277751972610513e-5,112614.01479133447,1.8407284183991127e7,122695.71829910965
0.00010247901837385012,128358.35468717985,7.787703572499421e6,122549.3046871475
0.00010732976769955067,127505.52463510146,-7.199322217062937e6,122811.78221244863
0.00011218051702647064,121602.69458302238,1.3924138383761747e6,122787.12103541176
0.00011218051702647064,132252.69458302238,1.3924138383761747e6,122787.12103541176
0.00011218051702647064,137752.69458302238,1.3924138383761747e6,122787.12103541176
0.0001170312663546105,116349.86453094258,-1.208145362677459e7,122762.70461718057
0.00012673276501455198,116094.20442678084,-2.668733433589623e6,122645.73951815034
0.00012673276501455198,118544.20442678084,-2.668733433589623e6,122645.73951815034
0.00013643426367937917,125788.54432261625,-1.2747675375100764e7,122785.3196497549
0.00014128501301362626,121735.71427053287,-1.9226536688087642e7,122892.67836684565
0.00014128501301362626,116135.71427053287,-1.9226536688087642e7,122892.67836684565
0.00014613576234909613,121682.8842184488,-4.7867240756058425e7,122619.40420018345
0.00014613576234909613,119182.8842184488,-4.7867240756058425e7,122619.40420018345
0.00015098651168578972,126980.054166364,-3.33072952019011e7,122526.03008428501
0.0001558372610237072,125727.2241142785,-4.7153341592664026e7,122846.05327268604
