# power_maxi = 0.03
# antistokes_power = 0.005
# window_length = 1.5
# polyorder = 1
# deriv_max = 1.0e8
# power_mini = 2.0e-5
# 
# [calibrations]
# bbg = [1824.8813838215074]
# b = [-1.195530106692199e-5]
# filename = ["I:\\Other computers\\Spectro2021\\Lab66_spectrometer_2021\\DataLab37\\2025\\04\\2025-04-09\\qdplot_logic\\20250409-1731-30_power_sweep_plot_3.dat"]
# a = [0.015061321344515566]
# abg = [8787.162747897504]
# configuration = [0]
# 
# [data]
# filename = ["I:\\Other computers\\Spectro2021\\Lab66_spectrometer_2021\\DataLab37\\2025\\04\\2025-04-09\\qdplot_logic\\20250409-1858-04_power_sweep_plot_4.dat"]
# configuration = [0]
# 
power,pfi1,derivative,smoothed
2.0016280023013874e-5,125756.46557240374,-3.565756981305335e8,126777.19727956007
2.0016280023013874e-5,126156.46557240374,-3.565756981305335e8,126777.19727956007
2.4867029328062745e-5,125403.63552033741,-3.565756981305335e8,125047.53795965608
2.9717778634322332e-5,117100.80546827037,-1.0437314084315186e7,124640.74257506111
2.9717778634322332e-5,127450.80546827037,-1.0437314084315186e7,124640.74257506111
2.9717778634322332e-5,128150.80546827037,-1.0437314084315186e7,124640.74257506111
3.941927725047572e-5,118395.14536413418,-6.097204006261585e7,123867.08413986549
3.941927725047572e-5,123845.14536413418,-6.097204006261585e7,123867.08413986549
3.941927725047572e-5,121695.14536413418,-6.097204006261585e7,123867.08413986549
4.4270026560370556e-5,134142.315312065,1.0410824790904641e7,123910.46461908906
4.4270026560370556e-5,127142.31531206502,1.0410824790904641e7,123910.46461908906
4.4270026560370556e-5,118292.31531206502,1.0410824790904641e7,123910.46461908906
4.912077587147815e-5,126089.48525999516,6.453352263040335e7,124058.85946929795
4.912077587147815e-5,116689.48525999516,6.453352263040335e7,124058.85946929795
5.3971525183799026e-5,131236.65520792457,-4.492138460417629e6,123939.57364623476
5.882227449733368e-5,120783.8251558533,-1.4522919522560293e7,123813.6470362052
5.882227449733368e-5,121783.8251558533,-1.4522919522560293e7,123813.6470362052
6.367302381208262e-5,119530.99510378132,-1.882010068172053e7,123796.37971927281
6.367302381208262e-5,118680.99510378132,-1.882010068172053e7,123796.37971927281
6.85237731280464e-5,134328.1650517086,1.3637276098798783e7,123021.47683472297
6.85237731280464e-5,117728.16505170861,1.3637276098798783e7,123021.47683472297
6.85237731280464e-5,122278.16505170861,1.3637276098798783e7,123021.47683472297
