# power_maxi = 0.03
# antistokes_power = 0.000128
# window_length = 1.5
# polyorder = 1
# deriv_max = 1.0e9
# power_mini = 2.0e-5
# 
# [calibrations]
# bbg = [1824.8813838215074]
# b = [-1.195530106692199e-5]
# filename = ["I:\\Other computers\\Spectro2021\\Lab66_spectrometer_2021\\DataLab37\\2025\\04\\2025-04-09\\qdplot_logic\\20250409-1731-30_power_sweep_plot_3.dat"]
# a = [0.015061321344515566]
# abg = [8787.162747897504]
# configuration = [0]
# 
# [data]
# filename = ["I:\\Other computers\\Spectro2021\\Lab66_spectrometer_2021\\DataLab37\\2025\\04\\2025-04-09\\qdplot_logic\\20250409-1736-52_power_sweep_plot_4.dat"]
# configuration = [0]
# 
power,pfi1,derivative,smoothed
2.0016280023013874e-5,462556.46557240374,1.2401830598445657e8,461171.17145592236
2.0016280023013874e-5,445306.46557240374,1.2401830598445657e8,461171.17145592236
2.4867029328062745e-5,479753.6355203374,-1.3737852285618258e9,457348.827829711
2.9717778634322332e-5,469850.8054682704,-7.248210672433834e8,454382.0825260308
3.456852794179317e-5,451997.9754162026,-9.74210074271051e8,449525.3244120742
3.456852794179317e-5,411147.9754162026,-9.74210074271051e8,449525.3244120742
3.941927725047572e-5,440845.14536413416,-1.1711461569304233e9,446766.09467006574
3.941927725047572e-5,472745.14536413416,-1.1711461569304233e9,446766.09467006574
4.4270026560370556e-5,430792.315312065,-3.131348993575814e8,442071.5789889473
4.4270026560370556e-5,453492.315312065,-3.131348993575814e8,442071.5789889473
4.912077587147815e-5,441039.48525999516,4.882076452479216e8,438681.66814600985
4.912077587147815e-5,419139.48525999516,4.882076452479216e8,438681.66814600985
5.3971525183799026e-5,430936.6552079246,7.864169808504851e8,436972.82051125757
5.3971525183799026e-5,442386.6552079246,7.864169808504851e8,436972.82051125757
5.3971525183799026e-5,449286.6552079246,7.864169808504851e8,436972.82051125757
5.3971525183799026e-5,438136.6552079246,7.864169808504851e8,436972.82051125757
5.3971525183799026e-5,436586.6552079246,7.864169808504851e8,436972.82051125757
5.3971525183799026e-5,402886.6552079246,7.864169808504851e8,436972.82051125757
5.3971525183799026e-5,384036.6552079246,7.864169808504851e8,436972.82051125757
5.882227449733368e-5,457583.8251558533,2.2010235635256743e8,437108.6617558681
5.882227449733368e-5,432183.8251558533,2.2010235635256743e8,437108.6617558681
5.882227449733368e-5,393983.8251558533,2.2010235635256743e8,437108.6617558681
6.367302381208262e-5,433080.9951037813,1.789150100419938e8,438095.0060409306
6.367302381208262e-5,432430.9951037813,1.789150100419938e8,438095.0060409306
6.367302381208262e-5,447230.9951037813,1.789150100419938e8,438095.0060409306
6.367302381208262e-5,399580.9951037813,1.789150100419938e8,438095.0060409306
6.85237731280464e-5,550528.1650517086,2.902925662281038e8,436646.87003940943
6.85237731280464e-5,595478.1650517086,2.902925662281038e8,436646.87003940943
6.85237731280464e-5,365078.16505170864,2.902925662281038e8,436646.87003940943
6.85237731280464e-5,447278.16505170864,2.902925662281038e8,436646.87003940943
6.85237731280464e-5,422628.16505170864,2.902925662281038e8,436646.87003940943
7.337452244522546e-5,388125.3349996352,2.484483103511964e8,437476.717382459
7.337452244522546e-5,401975.3349996352,2.484483103511964e8,437476.717382459
7.337452244522546e-5,444525.3349996352,2.484483103511964e8,437476.717382459
7.822527176362037e-5,569222.5049475611,3.7666662295719475e8,438285.24256783695
8.30760210832316e-5,437669.67489548627,1.674357004494532e8,438619.3048576432
8.30760210832316e-5,427069.67489548627,1.674357004494532e8,438619.3048576432
8.30760210832316e-5,399469.67489548627,1.674357004494532e8,438619.3048576432
8.30760210832316e-5,409769.67489548627,1.674357004494532e8,438619.3048576432
8.792677040405968e-5,382016.8448434107,8.071078208082068e8,442984.045921954
8.792677040405968e-5,418916.8448434107,8.071078208082068e8,442984.045921954
8.792677040405968e-5,427216.8448434107,8.071078208082068e8,442984.045921954
8.792677040405968e-5,454216.8448434107,8.071078208082068e8,442984.045921954
8.792677040405968e-5,387816.8448434107,8.071078208082068e8,442984.045921954
9.277751972610513e-5,563464.0147913345,5.361902564851094e8,444819.8924644592
9.277751972610513e-5,399064.01479133446,5.361902564851094e8,444819.8924644592
9.277751972610513e-5,410464.01479133446,5.361902564851094e8,444819.8924644592
9.277751972610513e-5,433164.01479133446,5.361902564851094e8,444819.8924644592
9.277751972610513e-5,441414.01479133446,5.361902564851094e8,444819.8924644592
9.277751972610513e-5,377164.01479133446,5.361902564851094e8,444819.8924644592
9.762826904936842e-5,578711.1847392576,5.420600046400906e8,447269.18381797563
9.762826904936842e-5,412611.1847392575,5.420600046400906e8,447269.18381797563
9.762826904936842e-5,375961.1847392575,5.420600046400906e8,447269.18381797563
9.762826904936842e-5,367861.1847392575,5.420600046400906e8,447269.18381797563
0.00010247901837385012,576658.3546871799,6.861332986406618e8,450596.40174366685
0.00010247901837385012,398208.35468717985,6.861332986406618e8,450596.40174366685
0.00010247901837385012,392308.35468717985,6.861332986406618e8,450596.40174366685
0.00010732976769955067,552655.5246351014,5.239232925642913e8,448594.01610911597
