# power_maxi = 0.03
# antistokes_power = 0.003
# window_length = 1.5
# polyorder = 1
# deriv_max = 2.0e8
# power_mini = 2.0e-5
# 
# [calibrations]
# bbg = [1824.8813838215074]
# b = [-1.195530106692199e-5]
# filename = ["I:\\Other computers\\Spectro2021\\Lab66_spectrometer_2021\\DataLab37\\2025\\04\\2025-04-09\\qdplot_logic\\20250409-1731-30_power_sweep_plot_3.dat"]
# a = [0.015061321344515566]
# abg = [8787.162747897504]
# configuration = [0]
# 
# [data]
# filename = ["I:\\Other computers\\Spectro2021\\Lab66_spectrometer_2021\\DataLab37\\2025\\04\\2025-04-09\\qdplot_logic\\20250409-1746-30_power_sweep_plot_4.dat"]
# configuration = [0]
# 
power,pfi1,derivative,smoothed
6.85237731280464e-5,203178.1650517086,2.4506187672899213e8,212464.17329147732
9.762826904936842e-5,231961.18473925753,-1.8971341004018065e8,217786.7693641002
9.762826904936842e-5,227661.18473925753,-1.8971341004018065e8,217786.7693641002
0.00012188201568397073,214397.03447886207,-9.910055255580959e7,214015.7766862577
0.00012188201568397073,223797.03447886207,-9.910055255580959e7,214015.7766862577
0.00012188201568397073,216147.03447886207,-9.910055255580959e7,214015.7766862577
0.0001315835143463546,222641.3743746989,-5.98799640003988e7,212588.9094917917
0.00013643426367937917,210138.54432261625,-8.252777567181791e7,212646.62415231502
0.00013643426367937917,217438.54432261625,-8.252777567181791e7,212646.62415231502
0.00013643426367937917,201888.54432261625,-8.252777567181791e7,212646.62415231502
0.00013643426367937917,204038.54432261625,-8.252777567181791e7,212646.62415231502
0.00014128501301362626,208585.7142705329,-8.537756137637328e7,212284.1662505524
0.00014128501301362626,198185.7142705329,-8.537756137637328e7,212284.1662505524
0.00014128501301362626,202685.7142705329,-8.537756137637328e7,212284.1662505524
0.00014128501301362626,212285.7142705329,-8.537756137637328e7,212284.1662505524
0.00014128501301362626,213285.7142705329,-8.537756137637328e7,212284.1662505524
0.00014128501301362626,208435.7142705329,-8.537756137637328e7,212284.1662505524
0.00014613576234909613,210032.8842184488,-9.0198018918349e7,211947.75972620523
0.00014613576234909613,209432.8842184488,-9.0198018918349e7,211947.75972620523
0.00014613576234909613,216332.8842184488,-9.0198018918349e7,211947.75972620523
0.00014613576234909613,202232.8842184488,-9.0198018918349e7,211947.75972620523
0.00014613576234909613,193182.8842184488,-9.0198018918349e7,211947.75972620523
0.00014613576234909613,215782.8842184488,-9.0198018918349e7,211947.75972620523
0.00015098651168578972,203930.05416636402,-9.537803107318968e7,211656.59593165468
0.00015098651168578972,221780.05416636402,-9.537803107318968e7,211656.59593165468
0.00015098651168578972,214530.05416636402,-9.537803107318968e7,211656.59593165468
0.00015098651168578972,210730.05416636402,-9.537803107318968e7,211656.59593165468
0.00015098651168578972,207730.05416636402,-9.537803107318968e7,211656.59593165468
0.00015098651168578972,214980.05416636402,-9.537803107318968e7,211656.59593165468
0.00015098651168578972,219630.05416636402,-9.537803107318968e7,211656.59593165468
0.00015098651168578972,213330.05416636402,-9.537803107318968e7,211656.59593165468
0.0001558372610237072,209777.2241142785,-8.020397561446966e7,211006.93082225748
0.0001558372610237072,220077.2241142785,-8.020397561446966e7,211006.93082225748
0.0001558372610237072,214777.2241142785,-8.020397561446966e7,211006.93082225748
0.0001558372610237072,198627.2241142785,-8.020397561446966e7,211006.93082225748
0.0001558372610237072,210527.2241142785,-8.020397561446966e7,211006.93082225748
0.0001558372610237072,209777.2241142785,-8.020397561446966e7,211006.93082225748
0.0001558372610237072,208527.2241142785,-8.020397561446966e7,211006.93082225748
0.00016068801036284904,209074.39406219227,-8.107324705793233e7,210635.7805545303
0.00016068801036284904,210074.39406219227,-8.107324705793233e7,210635.7805545303
0.00016068801036284904,213024.39406219227,-8.107324705793233e7,210635.7805545303
0.00016068801036284904,211024.39406219227,-8.107324705793233e7,210635.7805545303
0.0001655387597032161,212621.56401010536,-8.65149819571241e7,210317.98984659932
0.0001655387597032161,205921.56401010536,-8.65149819571241e7,210317.98984659932
0.0001655387597032161,211971.56401010536,-8.65149819571241e7,210317.98984659932
0.0001655387597032161,220321.56401010536,-8.65149819571241e7,210317.98984659932
0.0001655387597032161,203421.56401010536,-8.65149819571241e7,210317.98984659932
0.0001655387597032161,216371.56401010536,-8.65149819571241e7,210317.98984659932
0.0001655387597032161,213871.56401010536,-8.65149819571241e7,210317.98984659932
0.0001655387597032161,228271.56401010536,-8.65149819571241e7,210317.98984659932
0.0001655387597032161,210571.56401010536,-8.65149819571241e7,210317.98984659932
0.00017038950904480854,214818.7339580177,-9.40596685836273e7,209958.41257448858
0.00017038950904480854,220318.7339580177,-9.40596685836273e7,209958.41257448858
0.00017038950904480854,201118.7339580177,-9.40596685836273e7,209958.41257448858
0.00017038950904480854,216968.7339580177,-9.40596685836273e7,209958.41257448858
0.00017038950904480854,216568.7339580177,-9.40596685836273e7,209958.41257448858
0.00017038950904480854,206768.7339580177,-9.40596685836273e7,209958.41257448858
0.00017038950904480854,208568.7339580177,-9.40596685836273e7,209958.41257448858
0.00017524025838762695,208815.90390592933,-9.302254941933225e7,209495.05341400477
0.00017524025838762695,213265.90390592933,-9.302254941933225e7,209495.05341400477
0.00017524025838762695,194765.90390592933,-9.302254941933225e7,209495.05341400477
0.00017524025838762695,206265.90390592933,-9.302254941933225e7,209495.05341400477
0.00017524025838762695,209665.90390592933,-9.302254941933225e7,209495.05341400477
0.00017524025838762695,198715.90390592933,-9.302254941933225e7,209495.05341400477
0.00017524025838762695,207365.90390592933,-9.302254941933225e7,209495.05341400477
0.00017524025838762695,203515.90390592933,-9.302254941933225e7,209495.05341400477
0.00017524025838762695,203765.90390592933,-9.302254941933225e7,209495.05341400477
0.00017524025838762695,201765.90390592933,-9.302254941933225e7,209495.05341400477
0.00017524025838762695,196515.90390592933,-9.302254941933225e7,209495.05341400477
0.000180091007731672,200613.07385384024,-9.78438576425408e7,209053.86953964314
0.000180091007731672,212363.07385384024,-9.78438576425408e7,209053.86953964314
0.000180091007731672,226913.07385384024,-9.78438576425408e7,209053.86953964314
0.000180091007731672,215413.07385384024,-9.78438576425408e7,209053.86953964314
0.000180091007731672,216963.07385384024,-9.78438576425408e7,209053.86953964314
0.000180091007731672,203013.07385384024,-9.78438576425408e7,209053.86953964314
0.000180091007731672,213513.07385384024,-9.78438576425408e7,209053.86953964314
0.000180091007731672,204063.07385384024,-9.78438576425408e7,209053.86953964314
0.000180091007731672,212163.07385384024,-9.78438576425408e7,209053.86953964314
0.000180091007731672,203913.07385384024,-9.78438576425408e7,209053.86953964314
0.00018494175707694407,194460.24380175045,-9.750813790793948e7,208412.16757362438
0.00018494175707694407,196860.24380175045,-9.750813790793948e7,208412.16757362438
0.00018494175707694407,220560.24380175045,-9.750813790793948e7,208412.16757362438
0.00018494175707694407,219360.24380175045,-9.750813790793948e7,208412.16757362438
0.00018494175707694407,207460.24380175045,-9.750813790793948e7,208412.16757362438
0.00018494175707694407,214810.24380175045,-9.750813790793948e7,208412.16757362438
0.00018494175707694407,209510.24380175045,-9.750813790793948e7,208412.16757362438
0.00018494175707694407,210460.24380175045,-9.750813790793948e7,208412.16757362438
0.00018494175707694407,213510.24380175045,-9.750813790793948e7,208412.16757362438
0.00018979250642344364,198907.41374965993,-1.0540403113543947e8,207944.02658368522
0.00018979250642344364,214357.41374965993,-1.0540403113543947e8,207944.02658368522
0.00018979250642344364,210607.41374965993,-1.0540403113543947e8,207944.02658368522
0.00018979250642344364,212907.41374965993,-1.0540403113543947e8,207944.02658368522
0.00018979250642344364,208857.41374965993,-1.0540403113543947e8,207944.02658368522
0.00018979250642344364,202357.41374965993,-1.0540403113543947e8,207944.02658368522
0.00018979250642344364,221907.41374965993,-1.0540403113543947e8,207944.02658368522
0.00018979250642344364,210357.41374965993,-1.0540403113543947e8,207944.02658368522
0.00018979250642344364,194607.41374965993,-1.0540403113543947e8,207944.02658368522
0.00018979250642344364,211357.41374965993,-1.0540403113543947e8,207944.02658368522
0.00018979250642344364,222107.41374965993,-1.0540403113543947e8,207944.02658368522
0.00018979250642344364,208007.41374965993,-1.0540403113543947e8,207944.02658368522
