# [General]
# timestamp=2025-04-09T18:46:00.790612
# comments='# '
# delimiter='\t'
# column_dtypes=float;;float;;float;;float;;float;;float
# column_headers='X (W) set 1;;Y (arb.u.) set 1;;X (W) set 2;;Y (arb.u.) set 2;;X (W) set 3;;Y (arb.u.) set 3'
# 
# [Metadata]
# scanner_x=-5.0978161682
# scanner_y=3.5706164072
# x-limits=(-0.0006393205156345781, 0.02432578445040925)
# y-limits=(-31547.529559079212, 662497.5014075752)
# x-label='X'
# y-label='Y'
# x-unit='W'
# y-unit='arb.u.'
# data-labels=['pfi1', 'pfi2', 'ai4']
# 
# ---- END HEADER ----
1.822502720000000e-02	1.735000000000000e+04	1.822502720000000e-02	0.000000000000000e+00	1.822502720000000e-02	8.475480948821924e-01
1.827849658925704e-02	1.565000000000000e+04	1.827849658925704e-02	0.000000000000000e+00	1.827849658925704e-02	8.510908316415708e-01
1.832916029751537e-02	1.760000000000000e+04	1.832916029751537e-02	0.000000000000000e+00	1.832916029751537e-02	9.171145659604871e-01
1.832411984876926e-02	1.815000000000000e+04	1.832411984876926e-02	0.000000000000000e+00	1.832411984876926e-02	9.158262979037589e-01
1.832709584587345e-02	1.675000000000000e+04	1.832709584587345e-02	0.000000000000000e+00	1.832709584587345e-02	9.180807670048866e-01
1.833513023686884e-02	1.665000000000000e+04	1.833513023686884e-02	0.000000000000000e+00	1.833513023686884e-02	9.167924989460404e-01
1.834537042240949e-02	1.725000000000000e+04	1.834537042240949e-02	0.000000000000000e+00	1.834537042240949e-02	9.216235041812928e-01
1.836251402029829e-02	1.800000000000000e+04	1.836251402029829e-02	0.000000000000000e+00	1.836251402029829e-02	9.167924989460404e-01
1.837965761818709e-02	1.765000000000000e+04	1.837965761818709e-02	0.000000000000000e+00	1.837965761818709e-02	9.267765764761289e-01
1.839881234133899e-02	1.825000000000000e+04	1.839881234133899e-02	0.000000000000000e+00	1.839881234133899e-02	9.196911020824190e-01
1.841816864169113e-02	1.795000000000000e+04	1.841816864169113e-02	0.000000000000000e+00	1.841816864169113e-02	9.164704319317700e-01
1.842419745644370e-02	1.755000000000000e+04	1.842419745644370e-02	0.000000000000000e+00	1.842419745644370e-02	9.258103754173891e-01
1.841919975252091e-02	1.825000000000000e+04	1.841919975252091e-02	0.000000000000000e+00	1.841919975252091e-02	9.251662413791166e-01
1.841420204859813e-02	1.725000000000000e+04	1.841420204859813e-02	0.000000000000000e+00	1.841420204859813e-02	9.251662413791166e-01
1.841232099347125e-02	1.825000000000000e+04	1.841232099347125e-02	0.000000000000000e+00	1.841232099347125e-02	9.280648445569344e-01
